run_id,application,scenario_name,seed,n_agents,method,rl_training_seed,option,option_name,option_count,decision_count,option_proportion
holdout_locked-humanitarian-learned_no_entropy-n10-s8110-isolated-r7305,humanitarian,isolated,8110,10,learned_no_entropy,7305,1,request_info,3,119,0.025210084033613446
holdout_locked-humanitarian-learned_no_entropy-n10-s8110-isolated-r7305,humanitarian,isolated,8110,10,learned_no_entropy,7305,2,disclose_summary,0,119,0.0
holdout_locked-humanitarian-learned_no_entropy-n10-s8110-isolated-r7305,humanitarian,isolated,8110,10,learned_no_entropy,7305,3,negotiate,16,119,0.13445378151260504
holdout_locked-humanitarian-learned_no_entropy-n10-s8110-isolated-r7305,humanitarian,isolated,8110,10,learned_no_entropy,7305,4,respond_offer,16,119,0.13445378151260504
holdout_locked-humanitarian-learned_no_entropy-n10-s8110-isolated-r7305,humanitarian,isolated,8110,10,learned_no_entropy,7305,5,propose_coalition,21,119,0.17647058823529413
holdout_locked-humanitarian-learned_no_entropy-n10-s8110-isolated-r7305,humanitarian,isolated,8110,10,learned_no_entropy,7305,6,request_reallocation,46,119,0.3865546218487395
holdout_locked-humanitarian-learned_no_entropy-n10-s8110-isolated-r7305,humanitarian,isolated,8110,10,learned_no_entropy,7305,7,emergency,13,119,0.1092436974789916
holdout_locked-humanitarian-learned_no_entropy-n10-s8110-isolated-r7305,humanitarian,isolated,8110,10,learned_no_entropy,7305,8,silent,1,119,0.008403361344537815
holdout_locked-humanitarian-learned_no_entropy-n10-s8111-isolated-r7301,humanitarian,isolated,8111,10,learned_no_entropy,7301,0,continue,4,137,0.029197080291970802
holdout_locked-humanitarian-learned_no_entropy-n10-s8111-isolated-r7301,humanitarian,isolated,8111,10,learned_no_entropy,7301,1,request_info,4,137,0.029197080291970802
holdout_locked-humanitarian-learned_no_entropy-n10-s8111-isolated-r7301,humanitarian,isolated,8111,10,learned_no_entropy,7301,2,disclose_summary,0,137,0.0
holdout_locked-humanitarian-learned_no_entropy-n10-s8111-isolated-r7301,humanitarian,isolated,8111,10,learned_no_entropy,7301,3,negotiate,18,137,0.13138686131386862
holdout_locked-humanitarian-learned_no_entropy-n10-s8111-isolated-r7301,humanitarian,isolated,8111,10,learned_no_entropy,7301,4,respond_offer,34,137,0.24817518248175183
holdout_locked-humanitarian-learned_no_entropy-n10-s8111-isolated-r7301,humanitarian,isolated,8111,10,learned_no_entropy,7301,5,propose_coalition,21,137,0.15328467153284672
holdout_locked-humanitarian-learned_no_entropy-n10-s8111-isolated-r7301,humanitarian,isolated,8111,10,learned_no_entropy,7301,6,request_reallocation,40,137,0.291970802919708
holdout_locked-humanitarian-learned_no_entropy-n10-s8111-isolated-r7301,humanitarian,isolated,8111,10,learned_no_entropy,7301,7,emergency,16,137,0.11678832116788321
holdout_locked-humanitarian-learned_no_entropy-n10-s8111-isolated-r7301,humanitarian,isolated,8111,10,learned_no_entropy,7301,8,silent,0,137,0.0
holdout_locked-humanitarian-learned_no_entropy-n10-s8112-isolated-r7302,humanitarian,isolated,8112,10,learned_no_entropy,7302,0,continue,4,118,0.03389830508474576
holdout_locked-humanitarian-learned_no_entropy-n10-s8112-isolated-r7302,humanitarian,isolated,8112,10,learned_no_entropy,7302,1,request_info,3,118,0.025423728813559324
holdout_locked-humanitarian-learned_no_entropy-n10-s8112-isolated-r7302,humanitarian,isolated,8112,10,learned_no_entropy,7302,2,disclose_summary,0,118,0.0
holdout_locked-humanitarian-learned_no_entropy-n10-s8112-isolated-r7302,humanitarian,isolated,8112,10,learned_no_entropy,7302,3,negotiate,14,118,0.11864406779661017
holdout_locked-humanitarian-learned_no_entropy-n10-s8112-isolated-r7302,humanitarian,isolated,8112,10,learned_no_entropy,7302,4,respond_offer,37,118,0.3135593220338983
holdout_locked-humanitarian-learned_no_entropy-n10-s8112-isolated-r7302,humanitarian,isolated,8112,10,learned_no_entropy,7302,5,propose_coalition,18,118,0.15254237288135594
holdout_locked-humanitarian-learned_no_entropy-n10-s8112-isolated-r7302,humanitarian,isolated,8112,10,learned_no_entropy,7302,6,request_reallocation,29,118,0.2457627118644068
holdout_locked-humanitarian-learned_no_entropy-n10-s8112-isolated-r7302,humanitarian,isolated,8112,10,learned_no_entropy,7302,7,emergency,13,118,0.11016949152542373
holdout_locked-humanitarian-learned_no_entropy-n10-s8112-isolated-r7302,humanitarian,isolated,8112,10,learned_no_entropy,7302,8,silent,0,118,0.0
holdout_locked-humanitarian-learned_no_entropy-n10-s8113-isolated-r7303,humanitarian,isolated,8113,10,learned_no_entropy,7303,0,continue,4,119,0.03361344537815126
holdout_locked-humanitarian-learned_no_entropy-n10-s8113-isolated-r7303,humanitarian,isolated,8113,10,learned_no_entropy,7303,1,request_info,3,119,0.025210084033613446
holdout_locked-humanitarian-learned_no_entropy-n10-s8113-isolated-r7303,humanitarian,isolated,8113,10,learned_no_entropy,7303,2,disclose_summary,0,119,0.0
holdout_locked-humanitarian-learned_no_entropy-n10-s8113-isolated-r7303,humanitarian,isolated,8113,10,learned_no_entropy,7303,3,negotiate,22,119,0.18487394957983194
holdout_locked-humanitarian-learned_no_entropy-n10-s8113-isolated-r7303,humanitarian,isolated,8113,10,learned_no_entropy,7303,4,respond_offer,7,119,0.058823529411764705
holdout_locked-humanitarian-learned_no_entropy-n10-s8113-isolated-r7303,humanitarian,isolated,8113,10,learned_no_entropy,7303,5,propose_coalition,12,119,0.10084033613445378
holdout_locked-humanitarian-learned_no_entropy-n10-s8113-isolated-r7303,humanitarian,isolated,8113,10,learned_no_entropy,7303,6,request_reallocation,53,119,0.44537815126050423
holdout_locked-humanitarian-learned_no_entropy-n10-s8113-isolated-r7303,humanitarian,isolated,8113,10,learned_no_entropy,7303,7,emergency,17,119,0.14285714285714285
holdout_locked-humanitarian-learned_no_entropy-n10-s8113-isolated-r7303,humanitarian,isolated,8113,10,learned_no_entropy,7303,8,silent,1,119,0.008403361344537815
holdout_locked-humanitarian-learned_no_entropy-n10-s8114-isolated-r7304,humanitarian,isolated,8114,10,learned_no_entropy,7304,0,continue,2,121,0.01652892561983471
holdout_locked-humanitarian-learned_no_entropy-n10-s8114-isolated-r7304,humanitarian,isolated,8114,10,learned_no_entropy,7304,1,request_info,3,121,0.024793388429752067
holdout_locked-humanitarian-learned_no_entropy-n10-s8114-isolated-r7304,humanitarian,isolated,8114,10,learned_no_entropy,7304,2,disclose_summary,0,121,0.0
holdout_locked-humanitarian-learned_no_entropy-n10-s8114-isolated-r7304,humanitarian,isolated,8114,10,learned_no_entropy,7304,3,negotiate,15,121,0.12396694214876033
holdout_locked-humanitarian-learned_no_entropy-n10-s8114-isolated-r7304,humanitarian,isolated,8114,10,learned_no_entropy,7304,4,respond_offer,24,121,0.19834710743801653
holdout_locked-humanitarian-learned_no_entropy-n10-s8114-isolated-r7304,humanitarian,isolated,8114,10,learned_no_entropy,7304,5,propose_coalition,14,121,0.11570247933884298
holdout_locked-humanitarian-learned_no_entropy-n10-s8114-isolated-r7304,humanitarian,isolated,8114,10,learned_no_entropy,7304,6,request_reallocation,47,121,0.3884297520661157
holdout_locked-humanitarian-learned_no_entropy-n10-s8114-isolated-r7304,humanitarian,isolated,8114,10,learned_no_entropy,7304,7,emergency,16,121,0.1322314049586777
holdout_locked-humanitarian-learned_no_entropy-n10-s8114-isolated-r7304,humanitarian,isolated,8114,10,learned_no_entropy,7304,8,silent,0,121,0.0
holdout_locked-humanitarian-learned_no_entropy-n10-s8115-isolated-r7305,humanitarian,isolated,8115,10,learned_no_entropy,7305,0,continue,2,123,0.016260162601626018
holdout_locked-humanitarian-learned_no_entropy-n10-s8115-isolated-r7305,humanitarian,isolated,8115,10,learned_no_entropy,7305,1,request_info,3,123,0.024390243902439025
holdout_locked-humanitarian-learned_no_entropy-n10-s8115-isolated-r7305,humanitarian,isolated,8115,10,learned_no_entropy,7305,2,disclose_summary,0,123,0.0
holdout_locked-humanitarian-learned_no_entropy-n10-s8115-isolated-r7305,humanitarian,isolated,8115,10,learned_no_entropy,7305,3,negotiate,22,123,0.17886178861788618
holdout_locked-humanitarian-learned_no_entropy-n10-s8115-isolated-r7305,humanitarian,isolated,8115,10,learned_no_entropy,7305,4,respond_offer,40,123,0.3252032520325203
holdout_locked-humanitarian-learned_no_entropy-n10-s8115-isolated-r7305,humanitarian,isolated,8115,10,learned_no_entropy,7305,5,propose_coalition,20,123,0.16260162601626016
holdout_locked-humanitarian-learned_no_entropy-n10-s8115-isolated-r7305,humanitarian,isolated,8115,10,learned_no_entropy,7305,6,request_reallocation,20,123,0.16260162601626016
holdout_locked-humanitarian-learned_no_entropy-n10-s8115-isolated-r7305,humanitarian,isolated,8115,10,learned_no_entropy,7305,7,emergency,15,123,0.12195121951219512
holdout_locked-humanitarian-learned_no_entropy-n10-s8115-isolated-r7305,humanitarian,isolated,8115,10,learned_no_entropy,7305,8,silent,1,123,0.008130081300813009
holdout_locked-humanitarian-learned_no_entropy-n10-s8116-isolated-r7301,humanitarian,isolated,8116,10,learned_no_entropy,7301,0,continue,3,117,0.02564102564102564
holdout_locked-humanitarian-learned_no_entropy-n10-s8116-isolated-r7301,humanitarian,isolated,8116,10,learned_no_entropy,7301,1,request_info,4,117,0.03418803418803419
holdout_locked-humanitarian-learned_no_entropy-n10-s8116-isolated-r7301,humanitarian,isolated,8116,10,learned_no_entropy,7301,2,disclose_summary,0,117,0.0
holdout_locked-humanitarian-learned_no_entropy-n10-s8116-isolated-r7301,humanitarian,isolated,8116,10,learned_no_entropy,7301,3,negotiate,18,117,0.15384615384615385
holdout_locked-humanitarian-learned_no_entropy-n10-s8116-isolated-r7301,humanitarian,isolated,8116,10,learned_no_entropy,7301,4,respond_offer,48,117,0.41025641025641024
holdout_locked-humanitarian-learned_no_entropy-n10-s8116-isolated-r7301,humanitarian,isolated,8116,10,learned_no_entropy,7301,5,propose_coalition,8,117,0.06837606837606838
holdout_locked-humanitarian-learned_no_entropy-n10-s8116-isolated-r7301,humanitarian,isolated,8116,10,learned_no_entropy,7301,6,request_reallocation,26,117,0.2222222222222222
holdout_locked-humanitarian-learned_no_entropy-n10-s8116-isolated-r7301,humanitarian,isolated,8116,10,learned_no_entropy,7301,7,emergency,10,117,0.08547008547008547
holdout_locked-humanitarian-learned_no_entropy-n10-s8116-isolated-r7301,humanitarian,isolated,8116,10,learned_no_entropy,7301,8,silent,0,117,0.0
holdout_locked-humanitarian-doet_rl-n10-s8101-isolated-r7301,humanitarian,isolated,8101,10,doet_rl,7301,0,continue,16,36,0.4444444444444444
holdout_locked-humanitarian-doet_rl-n10-s8101-isolated-r7301,humanitarian,isolated,8101,10,doet_rl,7301,1,request_info,0,36,0.0
holdout_locked-humanitarian-doet_rl-n10-s8101-isolated-r7301,humanitarian,isolated,8101,10,doet_rl,7301,2,disclose_summary,0,36,0.0
holdout_locked-humanitarian-doet_rl-n10-s8101-isolated-r7301,humanitarian,isolated,8101,10,doet_rl,7301,3,negotiate,0,36,0.0
holdout_locked-humanitarian-doet_rl-n10-s8101-isolated-r7301,humanitarian,isolated,8101,10,doet_rl,7301,4,respond_offer,0,36,0.0
holdout_locked-humanitarian-doet_rl-n10-s8101-isolated-r7301,humanitarian,isolated,8101,10,doet_rl,7301,5,propose_coalition,4,36,0.1111111111111111
holdout_locked-humanitarian-doet_rl-n10-s8101-isolated-r7301,humanitarian,isolated,8101,10,doet_rl,7301,6,request_reallocation,8,36,0.2222222222222222
holdout_locked-humanitarian-doet_rl-n10-s8101-isolated-r7301,humanitarian,isolated,8101,10,doet_rl,7301,7,emergency,6,36,0.16666666666666666
holdout_locked-humanitarian-doet_rl-n10-s8101-isolated-r7301,humanitarian,isolated,8101,10,doet_rl,7301,8,silent,2,36,0.05555555555555555
holdout_locked-humanitarian-doet_rl-n10-s8102-isolated-r7302,humanitarian,isolated,8102,10,doet_rl,7302,0,continue,16,39,0.41025641025641024
holdout_locked-humanitarian-doet_rl-n10-s8102-isolated-r7302,humanitarian,isolated,8102,10,doet_rl,7302,1,request_info,0,39,0.0
holdout_locked-humanitarian-doet_rl-n10-s8102-isolated-r7302,humanitarian,isolated,8102,10,doet_rl,7302,2,disclose_summary,0,39,0.0
holdout_locked-humanitarian-doet_rl-n10-s8102-isolated-r7302,humanitarian,isolated,8102,10,doet_rl,7302,3,negotiate,0,39,0.0
holdout_locked-humanitarian-doet_rl-n10-s8102-isolated-r7302,humanitarian,isolated,8102,10,doet_rl,7302,4,respond_offer,0,39,0.0
holdout_locked-humanitarian-doet_rl-n10-s8102-isolated-r7302,humanitarian,isolated,8102,10,doet_rl,7302,5,propose_coalition,3,39,0.07692307692307693
holdout_locked-humanitarian-doet_rl-n10-s8102-isolated-r7302,humanitarian,isolated,8102,10,doet_rl,7302,6,request_reallocation,12,39,0.3076923076923077
holdout_locked-humanitarian-doet_rl-n10-s8102-isolated-r7302,humanitarian,isolated,8102,10,doet_rl,7302,7,emergency,8,39,0.20512820512820512
holdout_locked-humanitarian-doet_rl-n10-s8102-isolated-r7302,humanitarian,isolated,8102,10,doet_rl,7302,8,silent,0,39,0.0
holdout_locked-humanitarian-doet_rl-n10-s8103-isolated-r7303,humanitarian,isolated,8103,10,doet_rl,7303,0,continue,17,39,0.4358974358974359
holdout_locked-humanitarian-doet_rl-n10-s8103-isolated-r7303,humanitarian,isolated,8103,10,doet_rl,7303,1,request_info,0,39,0.0
holdout_locked-humanitarian-doet_rl-n10-s8103-isolated-r7303,humanitarian,isolated,8103,10,doet_rl,7303,2,disclose_summary,0,39,0.0
holdout_locked-humanitarian-doet_rl-n10-s8103-isolated-r7303,humanitarian,isolated,8103,10,doet_rl,7303,3,negotiate,0,39,0.0
holdout_locked-humanitarian-doet_rl-n10-s8103-isolated-r7303,humanitarian,isolated,8103,10,doet_rl,7303,4,respond_offer,0,39,0.0
holdout_locked-humanitarian-doet_rl-n10-s8103-isolated-r7303,humanitarian,isolated,8103,10,doet_rl,7303,5,propose_coalition,7,39,0.1794871794871795
holdout_locked-humanitarian-doet_rl-n10-s8103-isolated-r7303,humanitarian,isolated,8103,10,doet_rl,7303,6,request_reallocation,7,39,0.1794871794871795
holdout_locked-humanitarian-doet_rl-n10-s8103-isolated-r7303,humanitarian,isolated,8103,10,doet_rl,7303,7,emergency,6,39,0.15384615384615385
holdout_locked-humanitarian-doet_rl-n10-s8103-isolated-r7303,humanitarian,isolated,8103,10,doet_rl,7303,8,silent,2,39,0.05128205128205128
holdout_locked-humanitarian-doet_rl-n10-s8104-isolated-r7304,humanitarian,isolated,8104,10,doet_rl,7304,0,continue,18,41,0.43902439024390244
holdout_locked-humanitarian-doet_rl-n10-s8104-isolated-r7304,humanitarian,isolated,8104,10,doet_rl,7304,1,request_info,0,41,0.0
holdout_locked-humanitarian-doet_rl-n10-s8104-isolated-r7304,humanitarian,isolated,8104,10,doet_rl,7304,2,disclose_summary,0,41,0.0
holdout_locked-humanitarian-doet_rl-n10-s8104-isolated-r7304,humanitarian,isolated,8104,10,doet_rl,7304,3,negotiate,0,41,0.0
holdout_locked-humanitarian-doet_rl-n10-s8104-isolated-r7304,humanitarian,isolated,8104,10,doet_rl,7304,4,respond_offer,0,41,0.0
holdout_locked-humanitarian-doet_rl-n10-s8104-isolated-r7304,humanitarian,isolated,8104,10,doet_rl,7304,5,propose_coalition,5,41,0.12195121951219512
holdout_locked-humanitarian-doet_rl-n10-s8104-isolated-r7304,humanitarian,isolated,8104,10,doet_rl,7304,6,request_reallocation,10,41,0.24390243902439024
holdout_locked-humanitarian-doet_rl-n10-s8104-isolated-r7304,humanitarian,isolated,8104,10,doet_rl,7304,7,emergency,8,41,0.1951219512195122
holdout_locked-humanitarian-doet_rl-n10-s8104-isolated-r7304,humanitarian,isolated,8104,10,doet_rl,7304,8,silent,0,41,0.0
holdout_locked-humanitarian-doet_rl-n10-s8105-isolated-r7305,humanitarian,isolated,8105,10,doet_rl,7305,0,continue,17,36,0.4722222222222222
holdout_locked-humanitarian-doet_rl-n10-s8105-isolated-r7305,humanitarian,isolated,8105,10,doet_rl,7305,1,request_info,0,36,0.0
holdout_locked-humanitarian-doet_rl-n10-s8105-isolated-r7305,humanitarian,isolated,8105,10,doet_rl,7305,2,disclose_summary,0,36,0.0
holdout_locked-humanitarian-doet_rl-n10-s8105-isolated-r7305,humanitarian,isolated,8105,10,doet_rl,7305,3,negotiate,0,36,0.0
holdout_locked-humanitarian-doet_rl-n10-s8105-isolated-r7305,humanitarian,isolated,8105,10,doet_rl,7305,4,respond_offer,0,36,0.0
holdout_locked-humanitarian-doet_rl-n10-s8105-isolated-r7305,humanitarian,isolated,8105,10,doet_rl,7305,5,propose_coalition,4,36,0.1111111111111111
holdout_locked-humanitarian-doet_rl-n10-s8105-isolated-r7305,humanitarian,isolated,8105,10,doet_rl,7305,6,request_reallocation,6,36,0.16666666666666666
holdout_locked-humanitarian-doet_rl-n10-s8105-isolated-r7305,humanitarian,isolated,8105,10,doet_rl,7305,7,emergency,9,36,0.25
holdout_locked-humanitarian-doet_rl-n10-s8105-isolated-r7305,humanitarian,isolated,8105,10,doet_rl,7305,8,silent,0,36,0.0
holdout_locked-humanitarian-doet_rl-n10-s8106-isolated-r7301,humanitarian,isolated,8106,10,doet_rl,7301,0,continue,16,38,0.42105263157894735
holdout_locked-humanitarian-doet_rl-n10-s8106-isolated-r7301,humanitarian,isolated,8106,10,doet_rl,7301,1,request_info,0,38,0.0
holdout_locked-humanitarian-doet_rl-n10-s8106-isolated-r7301,humanitarian,isolated,8106,10,doet_rl,7301,2,disclose_summary,0,38,0.0
holdout_locked-humanitarian-doet_rl-n10-s8106-isolated-r7301,humanitarian,isolated,8106,10,doet_rl,7301,3,negotiate,0,38,0.0
holdout_locked-humanitarian-doet_rl-n10-s8106-isolated-r7301,humanitarian,isolated,8106,10,doet_rl,7301,4,respond_offer,0,38,0.0
holdout_locked-humanitarian-doet_rl-n10-s8106-isolated-r7301,humanitarian,isolated,8106,10,doet_rl,7301,5,propose_coalition,6,38,0.15789473684210525
holdout_locked-humanitarian-doet_rl-n10-s8106-isolated-r7301,humanitarian,isolated,8106,10,doet_rl,7301,6,request_reallocation,5,38,0.13157894736842105
holdout_locked-humanitarian-doet_rl-n10-s8106-isolated-r7301,humanitarian,isolated,8106,10,doet_rl,7301,7,emergency,9,38,0.23684210526315788
holdout_locked-humanitarian-doet_rl-n10-s8106-isolated-r7301,humanitarian,isolated,8106,10,doet_rl,7301,8,silent,2,38,0.05263157894736842
holdout_locked-humanitarian-doet_rl-n10-s8107-isolated-r7302,humanitarian,isolated,8107,10,doet_rl,7302,0,continue,17,28,0.6071428571428571
holdout_locked-humanitarian-doet_rl-n10-s8107-isolated-r7302,humanitarian,isolated,8107,10,doet_rl,7302,1,request_info,0,28,0.0
holdout_locked-humanitarian-doet_rl-n10-s8107-isolated-r7302,humanitarian,isolated,8107,10,doet_rl,7302,2,disclose_summary,0,28,0.0
holdout_locked-humanitarian-doet_rl-n10-s8107-isolated-r7302,humanitarian,isolated,8107,10,doet_rl,7302,3,negotiate,0,28,0.0
holdout_locked-humanitarian-doet_rl-n10-s8107-isolated-r7302,humanitarian,isolated,8107,10,doet_rl,7302,4,respond_offer,0,28,0.0
holdout_locked-humanitarian-doet_rl-n10-s8107-isolated-r7302,humanitarian,isolated,8107,10,doet_rl,7302,5,propose_coalition,3,28,0.10714285714285714
holdout_locked-humanitarian-doet_rl-n10-s8107-isolated-r7302,humanitarian,isolated,8107,10,doet_rl,7302,6,request_reallocation,2,28,0.07142857142857142
holdout_locked-humanitarian-doet_rl-n10-s8107-isolated-r7302,humanitarian,isolated,8107,10,doet_rl,7302,7,emergency,6,28,0.21428571428571427
holdout_locked-humanitarian-doet_rl-n10-s8107-isolated-r7302,humanitarian,isolated,8107,10,doet_rl,7302,8,silent,0,28,0.0
