cluster_id,application,regime,information_condition,environment_seed,topology_family,panel_baseline_loss,selected_effect,loss_after_selection,selected_count,operator_minutes,harmful_count,beneficial_count,service_reaching_count,selected_candidates,selected_scenario_families,mean_consensus_confidence,feature_block
humanitarian|partition|private_fragmented|51110,humanitarian,partition,private_fragmented,51110,humanitarian_topology_2,3.27717954428656,0.1017506327684765,3.175428911518084,1,4.0,0,1,1,humanitarian|partition|private_fragmented|51110|relief_03|request_peer_evidence,partition_commitment_deadlock,0.7538233064034321,kpi_plus_entropy_disagreement
humanitarian|partition|private_fragmented|51111,humanitarian,partition,private_fragmented,51111,humanitarian_topology_3,3.155493463512046,0.0655168657181177,3.089976597793928,2,12.0,0,2,2,humanitarian|partition|private_fragmented|51111|relief_03|verify;humanitarian|partition|private_fragmented|51111|relief_04|verify,partition_evidence_conflict;partition_unsafe_or_compromised_component,0.4842618512255857,kpi_plus_entropy_disagreement
humanitarian|partition|private_fragmented|51112,humanitarian,partition,private_fragmented,51112,humanitarian_topology_0,3.0258392029549737,0.1595730132128939,2.86626618974208,1,7.0,0,1,1,humanitarian|partition|private_fragmented|51112|relief_04|revise_commitment,partition_commitment_deadlock,0.5159431809748921,kpi_plus_entropy_disagreement
humanitarian|partition|private_fragmented|51113,humanitarian,partition,private_fragmented,51113,humanitarian_topology_1,2.9268324611852004,0.0,2.9268324611852004,1,7.0,0,0,1,humanitarian|partition|private_fragmented|51113|relief_04|revise_commitment,partition_commitment_deadlock,0.4940118362274133,kpi_plus_entropy_disagreement
humanitarian|partition|private_fragmented|51114,humanitarian,partition,private_fragmented,51114,humanitarian_topology_2,2.915002973577712,0.1794527240686826,2.7355502495090294,2,11.0,0,1,1,humanitarian|partition|private_fragmented|51114|relief_03|revise_commitment;humanitarian|partition|private_fragmented|51114|relief_04|request_peer_evidence,partition_commitment_deadlock;partition_route_or_service_failure,0.6514011133370416,kpi_plus_entropy_disagreement
humanitarian|partition|private_fragmented|51115,humanitarian,partition,private_fragmented,51115,humanitarian_topology_3,2.888379821826865,0.0,2.888379821826865,0,0.0,0,0,0,,,0.0,kpi_plus_entropy_disagreement
humanitarian|partition|private_fragmented|51116,humanitarian,partition,private_fragmented,51116,humanitarian_topology_0,2.7755530123565237,0.0,2.7755530123565237,1,4.0,0,0,1,humanitarian|partition|private_fragmented|51116|relief_01|request_peer_evidence,partition_commitment_deadlock,0.5215854619204102,kpi_plus_entropy_disagreement
humanitarian|partition|private_fragmented|51117,humanitarian,partition,private_fragmented,51117,humanitarian_topology_1,3.057541747044427,0.0,3.057541747044427,0,0.0,0,0,0,,,0.0,kpi_plus_entropy_disagreement
humanitarian|partition|private_fragmented|51118,humanitarian,partition,private_fragmented,51118,humanitarian_topology_2,2.7796499085307724,0.020258352809974,2.7593915557207986,1,6.0,0,1,1,humanitarian|partition|private_fragmented|51118|relief_01|verify,partition_evidence_conflict,0.5024266318555333,kpi_plus_entropy_disagreement
humanitarian|partition|private_fragmented|51119,humanitarian,partition,private_fragmented,51119,humanitarian_topology_3,3.5611930157584712,0.0,3.5611930157584712,0,0.0,0,0,0,,,0.0,kpi_plus_entropy_disagreement
humanitarian|partition|private_fragmented|51120,humanitarian,partition,private_fragmented,51120,humanitarian_topology_0,2.894826058363933,-0.474020164669079,3.368846223033012,2,15.0,1,1,1,humanitarian|partition|private_fragmented|51120|relief_02|verify;humanitarian|partition|private_fragmented|51120|relief_03|deploy_repair_capacity,partition_unsafe_or_compromised_component;partition_evidence_conflict,0.5072063788682537,kpi_plus_entropy_disagreement
humanitarian|telemetry_integrity|private_fragmented|51101,humanitarian,telemetry_integrity,private_fragmented,51101,humanitarian_topology_1,2.8228048158805095,0.1955166413880854,2.627288174492424,1,6.0,0,1,1,humanitarian|telemetry_integrity|private_fragmented|51101|relief_02|verify,telemetry_integrity_route_or_service_failure,0.7859141231980905,kpi_plus_entropy_disagreement
humanitarian|telemetry_integrity|private_fragmented|51102,humanitarian,telemetry_integrity,private_fragmented,51102,humanitarian_topology_2,2.644097553024629,0.0,2.644097553024629,1,4.0,0,0,1,humanitarian|telemetry_integrity|private_fragmented|51102|relief_02|request_peer_evidence,telemetry_integrity_commitment_deadlock,0.7492853247387847,kpi_plus_entropy_disagreement
humanitarian|telemetry_integrity|private_fragmented|51103,humanitarian,telemetry_integrity,private_fragmented,51103,humanitarian_topology_3,2.543838659587937,0.0,2.543838659587937,0,0.0,0,0,0,,,0.0,kpi_plus_entropy_disagreement
humanitarian|telemetry_integrity|private_fragmented|51104,humanitarian,telemetry_integrity,private_fragmented,51104,humanitarian_topology_0,2.678723864230384,0.0,2.678723864230384,1,6.0,0,0,1,humanitarian|telemetry_integrity|private_fragmented|51104|relief_04|verify,telemetry_integrity_evidence_conflict,0.8780326646485633,kpi_plus_entropy_disagreement
humanitarian|telemetry_integrity|private_fragmented|51105,humanitarian,telemetry_integrity,private_fragmented,51105,humanitarian_topology_1,3.7816662298548147,-0.04502165599055379,3.8266878858453683,2,12.0,1,1,1,humanitarian|telemetry_integrity|private_fragmented|51105|relief_01|verify;humanitarian|telemetry_integrity|private_fragmented|51105|relief_04|verify,telemetry_integrity_resource_shortage;telemetry_integrity_route_or_service_failure,0.779953833713774,kpi_plus_entropy_disagreement
humanitarian|telemetry_integrity|private_fragmented|51106,humanitarian,telemetry_integrity,private_fragmented,51106,humanitarian_topology_2,2.709196716344093,-0.0692875927594109,2.778484309103504,2,10.0,1,0,1,humanitarian|telemetry_integrity|private_fragmented|51106|relief_02|request_peer_evidence;humanitarian|telemetry_integrity|private_fragmented|51106|relief_01|verify,telemetry_integrity_commitment_deadlock;telemetry_integrity_route_or_service_failure,0.72743846972456,kpi_plus_entropy_disagreement
humanitarian|telemetry_integrity|private_fragmented|51107,humanitarian,telemetry_integrity,private_fragmented,51107,humanitarian_topology_3,2.743148622657687,0.0,2.743148622657687,0,0.0,0,0,0,,,0.0,kpi_plus_entropy_disagreement
humanitarian|telemetry_integrity|private_fragmented|51108,humanitarian,telemetry_integrity,private_fragmented,51108,humanitarian_topology_0,2.5964610302380713,-0.1848725305973433,2.7813335608354146,2,10.0,1,0,2,humanitarian|telemetry_integrity|private_fragmented|51108|relief_04|request_peer_evidence;humanitarian|telemetry_integrity|private_fragmented|51108|relief_02|verify,telemetry_integrity_commitment_deadlock;telemetry_integrity_route_or_service_failure,0.6697885209269443,kpi_plus_entropy_disagreement
humanitarian|telemetry_integrity|private_fragmented|51109,humanitarian,telemetry_integrity,private_fragmented,51109,humanitarian_topology_1,2.913112157997629,0.0,2.913112157997629,1,6.0,0,0,1,humanitarian|telemetry_integrity|private_fragmented|51109|relief_02|verify,telemetry_integrity_evidence_conflict,0.8297893832006793,kpi_plus_entropy_disagreement
humanitarian|telemetry_integrity|private_fragmented|51110,humanitarian,telemetry_integrity,private_fragmented,51110,humanitarian_topology_2,2.7533865331468617,-0.0565390878786941,2.8099256210255557,2,10.0,1,0,1,humanitarian|telemetry_integrity|private_fragmented|51110|relief_01|verify;humanitarian|telemetry_integrity|private_fragmented|51110|relief_03|request_peer_evidence,telemetry_integrity_unsafe_or_compromised_component;telemetry_integrity_commitment_deadlock,0.757544455553695,kpi_plus_entropy_disagreement
humanitarian|telemetry_integrity|private_fragmented|51111,humanitarian,telemetry_integrity,private_fragmented,51111,humanitarian_topology_3,2.6903461821488834,0.09394959618959689,2.5963965859592864,2,10.0,0,2,1,humanitarian|telemetry_integrity|private_fragmented|51111|relief_03|verify;humanitarian|telemetry_integrity|private_fragmented|51111|relief_01|request_peer_evidence,telemetry_integrity_unsafe_or_compromised_component;telemetry_integrity_commitment_deadlock,0.7994519667638953,kpi_plus_entropy_disagreement
humanitarian|telemetry_integrity|private_fragmented|51112,humanitarian,telemetry_integrity,private_fragmented,51112,humanitarian_topology_0,3.0240523825779433,0.0,3.0240523825779433,1,7.0,0,0,1,humanitarian|telemetry_integrity|private_fragmented|51112|relief_03|revise_commitment,telemetry_integrity_commitment_deadlock,0.7670530402065273,kpi_plus_entropy_disagreement
humanitarian|telemetry_integrity|private_fragmented|51113,humanitarian,telemetry_integrity,private_fragmented,51113,humanitarian_topology_1,2.975133743622233,0.0320318817248697,2.9431018618973637,1,6.0,0,1,1,humanitarian|telemetry_integrity|private_fragmented|51113|relief_03|verify,telemetry_integrity_route_or_service_failure,0.8335716977194819,kpi_plus_entropy_disagreement
humanitarian|telemetry_integrity|private_fragmented|51114,humanitarian,telemetry_integrity,private_fragmented,51114,humanitarian_topology_2,3.034098090779413,-0.2862501945098943,3.3203482852893074,1,4.0,1,0,0,humanitarian|telemetry_integrity|private_fragmented|51114|relief_04|request_peer_evidence,telemetry_integrity_unsafe_or_compromised_component,0.7795484959646076,kpi_plus_entropy_disagreement
humanitarian|telemetry_integrity|private_fragmented|51115,humanitarian,telemetry_integrity,private_fragmented,51115,humanitarian_topology_3,2.998240156378855,-0.0689349844334854,3.0671751408123407,1,6.0,1,0,0,humanitarian|telemetry_integrity|private_fragmented|51115|relief_04|verify,telemetry_integrity_unsafe_or_compromised_component,0.7302091238047387,kpi_plus_entropy_disagreement
humanitarian|telemetry_integrity|private_fragmented|51116,humanitarian,telemetry_integrity,private_fragmented,51116,humanitarian_topology_0,3.1349695822108536,0.0845772917676129,3.0503922904432406,2,13.0,0,1,1,humanitarian|telemetry_integrity|private_fragmented|51116|relief_04|revise_commitment;humanitarian|telemetry_integrity|private_fragmented|51116|relief_01|verify,telemetry_integrity_commitment_deadlock;telemetry_integrity_unsafe_or_compromised_component,0.7778424138605158,kpi_plus_entropy_disagreement
humanitarian|telemetry_integrity|private_fragmented|51117,humanitarian,telemetry_integrity,private_fragmented,51117,humanitarian_topology_1,2.8678353535032493,0.0,2.8678353535032493,1,4.0,0,0,1,humanitarian|telemetry_integrity|private_fragmented|51117|relief_04|request_peer_evidence,telemetry_integrity_commitment_deadlock,0.7220215702601234,kpi_plus_entropy_disagreement
humanitarian|telemetry_integrity|private_fragmented|51118,humanitarian,telemetry_integrity,private_fragmented,51118,humanitarian_topology_2,2.6107860639253224,0.0892753121714717,2.521510751753851,2,13.0,0,1,1,humanitarian|telemetry_integrity|private_fragmented|51118|relief_02|deploy_repair_capacity;humanitarian|telemetry_integrity|private_fragmented|51118|relief_04|request_peer_evidence,telemetry_integrity_resource_shortage;telemetry_integrity_commitment_deadlock,0.7976249395520295,kpi_plus_entropy_disagreement
humanitarian|telemetry_integrity|private_fragmented|51119,humanitarian,telemetry_integrity,private_fragmented,51119,humanitarian_topology_3,3.1708935764014488,0.078271684142902,3.092621892258547,1,9.0,0,1,1,humanitarian|telemetry_integrity|private_fragmented|51119|relief_03|deploy_repair_capacity,telemetry_integrity_resource_shortage,0.7859088104324684,kpi_plus_entropy_disagreement
humanitarian|telemetry_integrity|private_fragmented|51120,humanitarian,telemetry_integrity,private_fragmented,51120,humanitarian_topology_0,3.2490298344191806,0.0355671919385909,3.21346264248059,1,6.0,0,1,1,humanitarian|telemetry_integrity|private_fragmented|51120|relief_02|verify,telemetry_integrity_unsafe_or_compromised_component,0.7615705239169738,kpi_plus_entropy_disagreement
humanitarian|compound|private_fragmented|51101,humanitarian,compound,private_fragmented,51101,humanitarian_topology_1,4.187758372012281,0.0088891619827788,4.178869210029502,1,9.0,0,1,0,humanitarian|compound|private_fragmented|51101|relief_04|deploy_repair_capacity,compound_route_or_service_failure,0.8096138911515666,complete_thermodynamic
humanitarian|compound|private_fragmented|51102,humanitarian,compound,private_fragmented,51102,humanitarian_topology_2,3.62519999769522,0.1362,3.48899999769522,1,4.0,0,1,0,humanitarian|compound|private_fragmented|51102|relief_03|request_peer_evidence,compound_commitment_deadlock,0.8328371687934468,complete_thermodynamic
humanitarian|compound|private_fragmented|51103,humanitarian,compound,private_fragmented,51103,humanitarian_topology_3,3.78549913026929,0.0435570835403016,3.7419420467289886,1,6.0,0,1,1,humanitarian|compound|private_fragmented|51103|relief_02|verify,compound_evidence_conflict,0.7415224796737002,complete_thermodynamic
humanitarian|compound|private_fragmented|51104,humanitarian,compound,private_fragmented,51104,humanitarian_topology_0,4.176730402737595,0.0434505752830103,4.133279827454585,1,6.0,0,1,1,humanitarian|compound|private_fragmented|51104|relief_04|verify,compound_route_or_service_failure,0.8062735839791602,complete_thermodynamic
humanitarian|compound|private_fragmented|51105,humanitarian,compound,private_fragmented,51105,humanitarian_topology_1,3.8078280882025477,-0.1500585278915707,3.957886616094118,2,10.0,1,1,1,humanitarian|compound|private_fragmented|51105|relief_04|request_peer_evidence;humanitarian|compound|private_fragmented|51105|relief_01|verify,compound_commitment_deadlock;compound_route_or_service_failure,0.8336407146128268,complete_thermodynamic
humanitarian|compound|private_fragmented|51106,humanitarian,compound,private_fragmented,51106,humanitarian_topology_2,4.244357746683514,-0.0696818325277919,4.314039579211306,2,12.0,1,0,1,humanitarian|compound|private_fragmented|51106|relief_02|verify;humanitarian|compound|private_fragmented|51106|relief_01|verify,compound_unsafe_or_compromised_component;compound_route_or_service_failure,0.7682889638182744,complete_thermodynamic
humanitarian|compound|private_fragmented|51107,humanitarian,compound,private_fragmented,51107,humanitarian_topology_3,4.516871216504551,0.0,4.516871216504551,0,0.0,0,0,0,,,0.0,complete_thermodynamic
humanitarian|compound|private_fragmented|51108,humanitarian,compound,private_fragmented,51108,humanitarian_topology_0,4.179844541830217,0.3050260099748751,3.8748185318553423,2,12.0,0,1,2,humanitarian|compound|private_fragmented|51108|relief_01|request_peer_evidence;humanitarian|compound|private_fragmented|51108|relief_02|authorize_emergency_resource,compound_commitment_deadlock;compound_resource_shortage,0.6715186643919662,complete_thermodynamic
humanitarian|compound|private_fragmented|51109,humanitarian,compound,private_fragmented,51109,humanitarian_topology_1,3.828936532393745,0.3430280884129162,3.485908443980829,2,13.0,0,2,2,humanitarian|compound|private_fragmented|51109|relief_01|revise_commitment;humanitarian|compound|private_fragmented|51109|relief_04|verify,compound_commitment_deadlock;compound_unsafe_or_compromised_component,0.7280393475403444,complete_thermodynamic
humanitarian|compound|private_fragmented|51110,humanitarian,compound,private_fragmented,51110,humanitarian_topology_2,3.7289611128815405,0.0430188964675952,3.6859422164139453,2,10.0,0,1,1,humanitarian|compound|private_fragmented|51110|relief_02|request_peer_evidence;humanitarian|compound|private_fragmented|51110|relief_04|verify,compound_commitment_deadlock;compound_route_or_service_failure,0.7641641663522114,complete_thermodynamic
humanitarian|compound|private_fragmented|51111,humanitarian,compound,private_fragmented,51111,humanitarian_topology_3,3.4686036451826814,0.0,3.4686036451826814,2,10.0,0,0,2,humanitarian|compound|private_fragmented|51111|relief_04|request_peer_evidence;humanitarian|compound|private_fragmented|51111|relief_03|verify,compound_commitment_deadlock;compound_evidence_conflict,0.7897314072286656,complete_thermodynamic
humanitarian|compound|private_fragmented|51112,humanitarian,compound,private_fragmented,51112,humanitarian_topology_0,3.6479943322109447,0.1484929570683228,3.499501375142622,1,7.0,0,1,0,humanitarian|compound|private_fragmented|51112|relief_02|revise_commitment,compound_commitment_deadlock,0.8253799031455242,complete_thermodynamic
