cluster_id,application,regime,information_condition,environment_seed,selected_effect_kpi,loss_after_selection_kpi,selected_count_kpi,operator_minutes_kpi,harmful_count_kpi,service_reaching_count_kpi,selected_candidates_kpi,selected_scenario_families_kpi,selected_effect_thermo,loss_after_selection_thermo,selected_count_thermo,operator_minutes_thermo,harmful_count_thermo,service_reaching_count_thermo,selected_candidates_thermo,selected_scenario_families_thermo,utility_difference,loss_difference,harm_difference
utility_restoration|correlated|public_shared|51111,utility_restoration,correlated,public_shared,51111,0.23991316051799938,2.7138654458073805,2,8.0,0,2,utility_restoration|correlated|public_shared|51111|utility_02|request_peer_evidence;utility_restoration|correlated|public_shared|51111|utility_04|request_peer_evidence,correlated_commitment_deadlock;correlated_evidence_conflict,0.23991316051799938,2.7138654458073805,2,8.0,0,2,utility_restoration|correlated|public_shared|51111|utility_02|request_peer_evidence;utility_restoration|correlated|public_shared|51111|utility_04|request_peer_evidence,correlated_commitment_deadlock;correlated_evidence_conflict,0.0,0.0,0
utility_restoration|correlated|public_shared|51112,utility_restoration,correlated,public_shared,51112,0.1049619997523459,2.8306823638648675,1,6.0,0,0,utility_restoration|correlated|public_shared|51112|utility_02|verify,correlated_unsafe_or_compromised_component,0.1049619997523459,2.8306823638648675,1,6.0,0,0,utility_restoration|correlated|public_shared|51112|utility_02|verify,correlated_unsafe_or_compromised_component,0.0,0.0,0
utility_restoration|correlated|public_shared|51113,utility_restoration,correlated,public_shared,51113,0.2527623373707404,3.3185437995308384,2,15.0,0,2,utility_restoration|correlated|public_shared|51113|utility_04|verify;utility_restoration|correlated|public_shared|51113|utility_03|deploy_repair_capacity,correlated_unsafe_or_compromised_component;correlated_resource_shortage,0.2527623373707404,3.3185437995308384,2,15.0,0,2,utility_restoration|correlated|public_shared|51113|utility_04|verify;utility_restoration|correlated|public_shared|51113|utility_03|deploy_repair_capacity,correlated_unsafe_or_compromised_component;correlated_resource_shortage,0.0,0.0,0
utility_restoration|correlated|public_shared|51114,utility_restoration,correlated,public_shared,51114,0.2444280418081725,3.8130660347292964,2,15.0,0,2,utility_restoration|correlated|public_shared|51114|utility_02|verify;utility_restoration|correlated|public_shared|51114|utility_04|deploy_repair_capacity,correlated_unsafe_or_compromised_component;correlated_resource_shortage,0.2444280418081725,3.8130660347292964,2,15.0,0,2,utility_restoration|correlated|public_shared|51114|utility_02|verify;utility_restoration|correlated|public_shared|51114|utility_04|deploy_repair_capacity,correlated_unsafe_or_compromised_component;correlated_resource_shortage,0.0,0.0,0
utility_restoration|correlated|public_shared|51115,utility_restoration,correlated,public_shared,51115,0.19414325667508092,2.757827159379496,2,10.0,0,1,utility_restoration|correlated|public_shared|51115|utility_02|request_peer_evidence;utility_restoration|correlated|public_shared|51115|utility_04|verify,correlated_commitment_deadlock;correlated_unsafe_or_compromised_component,0.19414325667508092,2.757827159379496,2,10.0,0,1,utility_restoration|correlated|public_shared|51115|utility_02|request_peer_evidence;utility_restoration|correlated|public_shared|51115|utility_04|verify,correlated_commitment_deadlock;correlated_unsafe_or_compromised_component,0.0,0.0,0
utility_restoration|correlated|public_shared|51116,utility_restoration,correlated,public_shared,51116,0.19835719625275922,2.458605062799325,2,10.0,0,2,utility_restoration|correlated|public_shared|51116|utility_02|request_peer_evidence;utility_restoration|correlated|public_shared|51116|utility_04|verify,correlated_commitment_deadlock;correlated_unsafe_or_compromised_component,0.2013666763358646,2.455595582716219,2,13.0,0,2,utility_restoration|correlated|public_shared|51116|utility_03|deploy_repair_capacity;utility_restoration|correlated|public_shared|51116|utility_02|request_peer_evidence,correlated_resource_shortage;correlated_commitment_deadlock,0.0030094800831053925,-0.0030094800831057533,0
utility_restoration|correlated|public_shared|51117,utility_restoration,correlated,public_shared,51117,0.2046107428778149,2.744448111463144,2,13.0,0,0,utility_restoration|correlated|public_shared|51117|utility_02|deploy_repair_capacity;utility_restoration|correlated|public_shared|51117|utility_03|request_peer_evidence,correlated_resource_shortage;correlated_commitment_deadlock,0.2046107428778149,2.744448111463144,2,13.0,0,0,utility_restoration|correlated|public_shared|51117|utility_02|deploy_repair_capacity;utility_restoration|correlated|public_shared|51117|utility_03|request_peer_evidence,correlated_resource_shortage;correlated_commitment_deadlock,0.0,0.0,0
utility_restoration|correlated|public_shared|51118,utility_restoration,correlated,public_shared,51118,0.1913353196909937,2.805056775815272,2,13.0,0,1,utility_restoration|correlated|public_shared|51118|utility_01|deploy_repair_capacity;utility_restoration|correlated|public_shared|51118|utility_03|request_peer_evidence,correlated_route_or_service_failure;correlated_commitment_deadlock,0.1913353196909937,2.805056775815272,2,13.0,0,1,utility_restoration|correlated|public_shared|51118|utility_01|deploy_repair_capacity;utility_restoration|correlated|public_shared|51118|utility_03|request_peer_evidence,correlated_route_or_service_failure;correlated_commitment_deadlock,0.0,0.0,0
utility_restoration|correlated|public_shared|51119,utility_restoration,correlated,public_shared,51119,0.2185274437871737,2.869682531872898,2,15.0,0,1,utility_restoration|correlated|public_shared|51119|utility_04|deploy_repair_capacity;utility_restoration|correlated|public_shared|51119|utility_03|verify,correlated_route_or_service_failure;correlated_unsafe_or_compromised_component,0.2185274437871737,2.869682531872898,2,15.0,0,1,utility_restoration|correlated|public_shared|51119|utility_04|deploy_repair_capacity;utility_restoration|correlated|public_shared|51119|utility_03|verify,correlated_route_or_service_failure;correlated_unsafe_or_compromised_component,0.0,0.0,0
utility_restoration|correlated|public_shared|51120,utility_restoration,correlated,public_shared,51120,0.2310945214899764,2.6863875792410763,2,15.0,0,1,utility_restoration|correlated|public_shared|51120|utility_01|deploy_repair_capacity;utility_restoration|correlated|public_shared|51120|utility_04|verify,correlated_resource_shortage;correlated_unsafe_or_compromised_component,0.2310945214899764,2.6863875792410763,2,15.0,0,1,utility_restoration|correlated|public_shared|51120|utility_01|deploy_repair_capacity;utility_restoration|correlated|public_shared|51120|utility_04|verify,correlated_resource_shortage;correlated_unsafe_or_compromised_component,0.0,0.0,0
utility_restoration|isolated_physical|public_shared|51101,utility_restoration,isolated_physical,public_shared,51101,0.110227859040643,2.508871176136153,1,6.0,0,1,utility_restoration|isolated_physical|public_shared|51101|utility_04|verify,isolated_physical_unsafe_or_compromised_component,0.19541019278901378,2.423688842387782,2,15.0,0,1,utility_restoration|isolated_physical|public_shared|51101|utility_04|verify;utility_restoration|isolated_physical|public_shared|51101|utility_02|deploy_repair_capacity,isolated_physical_unsafe_or_compromised_component;isolated_physical_resource_shortage,0.08518233374837078,-0.08518233374837081,0
utility_restoration|isolated_physical|public_shared|51102,utility_restoration,isolated_physical,public_shared,51102,0.0796999508280668,2.4410125041795814,2,12.0,0,2,utility_restoration|isolated_physical|public_shared|51102|utility_01|verify;utility_restoration|isolated_physical|public_shared|51102|utility_04|verify,isolated_physical_unsafe_or_compromised_component;isolated_physical_evidence_conflict,0.0796999508280668,2.4410125041795814,2,12.0,0,2,utility_restoration|isolated_physical|public_shared|51102|utility_01|verify;utility_restoration|isolated_physical|public_shared|51102|utility_04|verify,isolated_physical_unsafe_or_compromised_component;isolated_physical_evidence_conflict,0.0,0.0,0
utility_restoration|isolated_physical|public_shared|51103,utility_restoration,isolated_physical,public_shared,51103,0.206219794711601,2.215468117180441,2,10.0,0,1,utility_restoration|isolated_physical|public_shared|51103|utility_04|request_peer_evidence;utility_restoration|isolated_physical|public_shared|51103|utility_02|verify,isolated_physical_commitment_deadlock;isolated_physical_unsafe_or_compromised_component,0.206219794711601,2.215468117180441,2,10.0,0,1,utility_restoration|isolated_physical|public_shared|51103|utility_04|request_peer_evidence;utility_restoration|isolated_physical|public_shared|51103|utility_02|verify,isolated_physical_commitment_deadlock;isolated_physical_unsafe_or_compromised_component,0.0,0.0,0
utility_restoration|isolated_physical|public_shared|51104,utility_restoration,isolated_physical,public_shared,51104,0.204271835069919,2.7103403159727915,2,13.0,0,1,utility_restoration|isolated_physical|public_shared|51104|utility_04|deploy_repair_capacity;utility_restoration|isolated_physical|public_shared|51104|utility_02|request_peer_evidence,isolated_physical_resource_shortage;isolated_physical_commitment_deadlock,0.204271835069919,2.7103403159727915,2,13.0,0,1,utility_restoration|isolated_physical|public_shared|51104|utility_04|deploy_repair_capacity;utility_restoration|isolated_physical|public_shared|51104|utility_02|request_peer_evidence,isolated_physical_resource_shortage;isolated_physical_commitment_deadlock,0.0,0.0,0
utility_restoration|isolated_physical|public_shared|51105,utility_restoration,isolated_physical,public_shared,51105,0.0947983430630088,2.619063310661289,1,4.0,0,0,utility_restoration|isolated_physical|public_shared|51105|utility_01|request_peer_evidence,isolated_physical_commitment_deadlock,0.0947983430630088,2.619063310661289,1,4.0,0,0,utility_restoration|isolated_physical|public_shared|51105|utility_01|request_peer_evidence,isolated_physical_commitment_deadlock,0.0,0.0,0
utility_restoration|isolated_physical|public_shared|51106,utility_restoration,isolated_physical,public_shared,51106,0.1833413704243786,2.5642590268570618,2,13.0,0,2,utility_restoration|isolated_physical|public_shared|51106|utility_04|request_peer_evidence;utility_restoration|isolated_physical|public_shared|51106|utility_03|deploy_repair_capacity,isolated_physical_commitment_deadlock;isolated_physical_route_or_service_failure,0.1833413704243786,2.5642590268570618,2,13.0,0,2,utility_restoration|isolated_physical|public_shared|51106|utility_04|request_peer_evidence;utility_restoration|isolated_physical|public_shared|51106|utility_03|deploy_repair_capacity,isolated_physical_commitment_deadlock;isolated_physical_route_or_service_failure,0.0,0.0,0
utility_restoration|isolated_physical|public_shared|51107,utility_restoration,isolated_physical,public_shared,51107,0.1938093279581464,2.577547283118442,2,10.0,0,2,utility_restoration|isolated_physical|public_shared|51107|utility_04|verify;utility_restoration|isolated_physical|public_shared|51107|utility_03|request_peer_evidence,isolated_physical_unsafe_or_compromised_component;isolated_physical_commitment_deadlock,0.1938093279581464,2.577547283118442,2,10.0,0,2,utility_restoration|isolated_physical|public_shared|51107|utility_04|verify;utility_restoration|isolated_physical|public_shared|51107|utility_03|request_peer_evidence,isolated_physical_unsafe_or_compromised_component;isolated_physical_commitment_deadlock,0.0,0.0,0
utility_restoration|isolated_physical|public_shared|51108,utility_restoration,isolated_physical,public_shared,51108,0.185861638334885,2.4480718652156734,2,10.0,0,1,utility_restoration|isolated_physical|public_shared|51108|utility_01|request_peer_evidence;utility_restoration|isolated_physical|public_shared|51108|utility_03|verify,isolated_physical_commitment_deadlock;isolated_physical_unsafe_or_compromised_component,0.185861638334885,2.4480718652156734,2,10.0,0,1,utility_restoration|isolated_physical|public_shared|51108|utility_01|request_peer_evidence;utility_restoration|isolated_physical|public_shared|51108|utility_03|verify,isolated_physical_commitment_deadlock;isolated_physical_unsafe_or_compromised_component,0.0,0.0,0
utility_restoration|isolated_physical|public_shared|51109,utility_restoration,isolated_physical,public_shared,51109,0.1867176210303113,2.979878087667629,2,10.0,0,1,utility_restoration|isolated_physical|public_shared|51109|utility_01|request_peer_evidence;utility_restoration|isolated_physical|public_shared|51109|utility_04|verify,isolated_physical_commitment_deadlock;isolated_physical_unsafe_or_compromised_component,0.1867176210303113,2.979878087667629,2,10.0,0,1,utility_restoration|isolated_physical|public_shared|51109|utility_01|request_peer_evidence;utility_restoration|isolated_physical|public_shared|51109|utility_04|verify,isolated_physical_commitment_deadlock;isolated_physical_unsafe_or_compromised_component,0.0,0.0,0
utility_restoration|isolated_physical|public_shared|51110,utility_restoration,isolated_physical,public_shared,51110,0.17545555474101399,2.3593748794358635,2,10.0,0,2,utility_restoration|isolated_physical|public_shared|51110|utility_03|verify;utility_restoration|isolated_physical|public_shared|51110|utility_02|request_peer_evidence,isolated_physical_unsafe_or_compromised_component;isolated_physical_commitment_deadlock,0.17545555474101399,2.3593748794358635,2,10.0,0,2,utility_restoration|isolated_physical|public_shared|51110|utility_02|request_peer_evidence;utility_restoration|isolated_physical|public_shared|51110|utility_03|verify,isolated_physical_commitment_deadlock;isolated_physical_unsafe_or_compromised_component,0.0,0.0,0
utility_restoration|isolated_physical|public_shared|51111,utility_restoration,isolated_physical,public_shared,51111,0.1748539606629589,2.241050089926419,2,10.0,0,2,utility_restoration|isolated_physical|public_shared|51111|utility_03|request_peer_evidence;utility_restoration|isolated_physical|public_shared|51111|utility_04|verify,isolated_physical_commitment_deadlock;isolated_physical_unsafe_or_compromised_component,0.1748539606629589,2.241050089926419,2,10.0,0,2,utility_restoration|isolated_physical|public_shared|51111|utility_04|verify;utility_restoration|isolated_physical|public_shared|51111|utility_03|request_peer_evidence,isolated_physical_unsafe_or_compromised_component;isolated_physical_commitment_deadlock,0.0,0.0,0
utility_restoration|isolated_physical|public_shared|51112,utility_restoration,isolated_physical,public_shared,51112,0.2170135393264144,2.7397786408074305,2,15.0,0,1,utility_restoration|isolated_physical|public_shared|51112|utility_03|deploy_repair_capacity;utility_restoration|isolated_physical|public_shared|51112|utility_04|verify,isolated_physical_route_or_service_failure;isolated_physical_unsafe_or_compromised_component,0.2170135393264144,2.7397786408074305,2,15.0,0,1,utility_restoration|isolated_physical|public_shared|51112|utility_03|deploy_repair_capacity;utility_restoration|isolated_physical|public_shared|51112|utility_04|verify,isolated_physical_route_or_service_failure;isolated_physical_unsafe_or_compromised_component,0.0,0.0,0
