accepted_physical_actions_v8,action_policy_id,actionable_opportunities,agent_count,allocation_inequality_gini,application,attempted_sketch_messages,autonomous_beneficial_actions,autonomous_harmful_actions,autonomous_neutral_actions,belief_updates_from_delivered_sketches,beneficial_actions,commitment_failures,completed_at,complexity,consensus_recovery_steps,conservation_feasible,coupling,critical_shortage_exposure,cross_community_messages,decision_epochs,delivered_sketch_messages,delivered_useful_sketch_bytes,delivery_completion,detected_groups,detection_groups,detection_recall,disagreement_time_integrated_error,dropped_messages,dropped_sketch_messages,encoding,environment_seed,estimator_target,event_count,event_ledger_scope,false_alarm_groups,false_alarm_rate,forwarded_sketch_messages,fragmentation,fully_counted_bytes,fully_counted_messages,harmful_actions,horizon,information_actions,information_condition,maximum_cascade_depth,maximum_conservation_residual,maximum_detection_delay_steps,maximum_message_age,mean_detection_delay_steps,mean_message_age,mean_quantization_l1_error,net_causal_utility,network_disruption,neutral_actions,normalized_autonomous_reward,normalized_time_integrated_estimation_error,operational_bytes,operational_messages,operational_node_count,operator_escalation_requests,operator_executed_actions,physical_actions,pointwise_estimation_mae_max,pointwise_estimation_mae_p90,pointwise_estimation_mae_p95,policy_delegation_abstain,policy_delegation_defer,policy_delegation_diversity,policy_delegation_escalate_operator,policy_delegation_execute_autonomously,primary_distributed_state_error,primary_distributed_state_error_p95,privacy_boundary_pass,proposed_physical_actions,redundant_sketch_bytes,resource_waste,retries,run_id,scheduler,service_loss,service_reaching_actions,sketch_bytes,sketch_header_bytes,sketch_integrity_bytes,sketch_messages,sketch_on_wire_bytes,sketch_payload_bytes,stage,stale_belief_rows,stale_sketch_bytes,started_at,stochastic_tape_digest,time_to_first_critical_delivery,topology_family,total_bytes,total_messages,transmitted_sketch_messages,trigger_activation_rate,trigger_activations,trigger_configuration_digest,trigger_evaluations,trigger_reasons,weighted_unmet_critical_need,belief_consensus_recovery,cascaded_failures,crew_travel,crew_utilization,repeated_work_orders,restoration_time_mean,unsafe_switching_or_isolation,unserved_critical_load_auc
9,frozen_local_rule,9,12,,utility_restoration,246,3,5,1,43,3,,2026-08-17T05:44:44.178892+00:00,small,16.0,True,low,,18,10,213,7242,,13,13,1.0,0.07738363575664696,10,33,uint8_simplex,8811006,pooled_current_private_evidence_pre_exchange,1846,dynamic_delta,21,0.875,180,medium,14069,255,5,30,25,private_fragmented,3,1.865174681370263e-14,0.0,27.0,0.0,11.45,0.0012834087172046132,2.011238527455517,high,1,0.08118757399846419,0.07816568653833073,6317,27,8,2,0,9,0.17462448357324625,0.1281605847764028,0.14651909076470912,5,15,4,2,98,0.07777466114748885,0.15831722886969377,True,16,0,,0,v8-development_final-utility_restoration-small-low-medium-high-scale_free-private_fragmented-8811006-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule,generalized_information,51.222014458773586,3,0,5472,912,0,7752,1368,development_final,48,0,2026-08-17T05:44:43.427408+00:00,55b95cf6a7ce5b8237e6d801e660d5f81d8677897092131e171a950c61e23f5b,,scale_free,6317,27,228,0.23333333333333334,28,347f2bd91f38,120,"{'hysteresis_wait': 92, 'initial_reference': 24, 'partition_recovery': 4}",,0.8948036974325878,0,10.0,0.0,0,11.5,3,43.74570858696495
9,frozen_local_rule,9,12,,utility_restoration,246,3,5,1,43,3,,2026-08-17T05:44:43.183682+00:00,small,16.0,True,low,,18,10,213,7242,,13,13,1.0,0.07738363575664696,10,33,uint8_simplex,8811006,pooled_current_private_evidence_pre_exchange,1846,dynamic_delta,21,0.875,180,medium,14069,255,5,30,25,private_fragmented,3,1.865174681370263e-14,0.0,27.0,0.0,11.45,0.0012834087172046132,2.011238527455517,high,1,0.08118757399846419,0.07816568653833073,6317,27,8,2,0,9,0.17462448357324625,0.1281605847764028,0.14651909076470912,5,15,4,2,98,0.07777466114748885,0.15831722886969377,True,16,0,,0,v8-development_final-utility_restoration-small-low-medium-high-scale_free-private_fragmented-8811006-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule,generalized_information,51.222014458773586,3,0,5472,912,0,7752,1368,development_final,48,0,2026-08-17T05:44:42.413294+00:00,55b95cf6a7ce5b8237e6d801e660d5f81d8677897092131e171a950c61e23f5b,,scale_free,6317,27,228,0.23333333333333334,28,e25eb5b9df1b,120,"{'hysteresis_wait': 92, 'initial_reference': 24, 'partition_recovery': 4}",,0.8948036974325878,0,10.0,0.0,0,11.5,3,43.74570858696495
9,frozen_local_rule,9,12,,utility_restoration,560,3,5,1,103,3,,2026-08-17T05:44:45.222401+00:00,small,16.0,True,low,,18,10,469,15946,,13,13,1.0,0.06899224011004304,10,91,uint8_simplex,8811006,pooled_current_private_evidence_pre_exchange,2420,dynamic_delta,21,0.875,391,medium,23864,537,5,30,26,private_fragmented,3,1.865174681370263e-14,0.0,27.0,0.0,9.0,0.0014145248259256886,2.011238527455517,high,1,0.08118757399846419,0.0716113872375951,6558,28,8,2,0,9,0.17422466096372002,0.1275891772941907,0.14131810357918403,5,16,4,2,97,0.07030181367381907,0.15831722886969377,True,16,0,,0,v8-development_final-utility_restoration-small-low-medium-high-scale_free-private_fragmented-8811006-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule,kpi_change,51.222014458773586,3,0,12216,2036,0,17306,3054,development_final,28,0,2026-08-17T05:44:44.391867+00:00,55b95cf6a7ce5b8237e6d801e660d5f81d8677897092131e171a950c61e23f5b,,scale_free,6558,28,509,0.6333333333333333,76,314c8c128df2,120,"{'initial_reference': 24, 'kpi_change': 92, 'partition_recovery': 4}",,0.8948036974325878,0,10.0,0.0,0,11.5,3,43.74570858696495
9,frozen_local_rule,9,12,,utility_restoration,597,3,5,1,110,3,,2026-08-17T05:44:46.368005+00:00,small,16.0,True,low,,18,10,498,16932,,13,13,1.0,0.06867463609784184,10,99,uint8_simplex,8811006,pooled_current_private_evidence_pre_exchange,2486,dynamic_delta,21,0.875,419,medium,24986,570,5,30,26,private_fragmented,3,1.865174681370263e-14,0.0,27.0,0.0,8.8,0.0013847875976460311,2.011238527455517,high,1,0.08118757399846419,0.07173198140009243,6558,28,8,2,0,9,0.17422466096372002,0.1275891772941907,0.14131810357918403,5,16,4,2,97,0.07020330874896713,0.15831722886969377,True,16,0,,0,v8-development_final-utility_restoration-small-low-medium-high-scale_free-private_fragmented-8811006-kpi_change-99bcd7363413-uint8_simplex-frozen_local_rule,kpi_change,51.222014458773586,3,0,13008,2168,0,18428,3252,development_final,27,0,2026-08-17T05:44:45.538858+00:00,55b95cf6a7ce5b8237e6d801e660d5f81d8677897092131e171a950c61e23f5b,,scale_free,6558,28,542,0.6833333333333333,82,99bcd7363413,120,"{'initial_reference': 24, 'kpi_change': 92, 'partition_recovery': 4}",,0.8948036974325878,0,10.0,0.0,0,11.5,3,43.74570858696495
10,frozen_local_rule,10,12,,utility_restoration,0,4,5,1,0,4,,2026-08-17T05:44:42.269655+00:00,small,16.0,True,low,,18,10,0,0,,13,13,1.0,0.09164760255771756,7,0,uint8_simplex,8811006,pooled_current_private_evidence_pre_exchange,1392,dynamic_delta,20,0.8333333333333334,0,medium,6313,27,5,30,25,private_fragmented,3,1.865174681370263e-14,0.0,0.0,0.0,0.0,0.0,2.1712385274555173,high,1,0.07484047924895845,0.06731025275491223,6313,27,8,2,0,10,0.16806208122011965,0.12479321029545845,0.14135187745791117,5,15,4,2,98,0.0794789276563149,0.15787868461164195,True,17,0,,0,v8-development_final-utility_restoration-small-low-medium-high-scale_free-private_fragmented-8811006-none-806ed450405e-uint8_simplex-frozen_local_rule,none,51.222014458773586,3,0,0,0,0,0,0,development_final,0,0,2026-08-17T05:44:41.674164+00:00,55b95cf6a7ce5b8237e6d801e660d5f81d8677897092131e171a950c61e23f5b,,scale_free,6313,27,0,0.0,0,806ed450405e,120,{'disabled': 120},,0.8948036974325878,0,10.0,0.0,0,11.5,3,43.74570858696495
31,frozen_local_rule,32,12,,utility_restoration,1727,11,10,9,211,11,,2026-08-17T05:44:33.532499+00:00,small,16.0,True,medium,,65,10,1457,31994,,22,22,1.0,0.06200653590201779,26,270,uint8_simplex,8811005,pooled_current_private_evidence_pre_exchange,4860,dynamic_delta,23,0.9583333333333334,1302,high,76092,1706,10,30,88,private_fragmented,3,3.4638958368304884e-14,6.0,18.0,0.5454545454545454,6.75,0.001205466032402357,5.513451938279096,medium,9,-0.02924660145019617,0.07301403545374494,21148,90,8,3,0,31,0.1782246540125898,0.10612611753153696,0.12740706815771394,11,52,4,3,54,0.06751028567788135,0.12573759334468257,True,46,17544,,0,v8-development_final-utility_restoration-small-medium-high-medium-grid-private_fragmented-8811005-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule,always_on,72.55511082771045,9,0,38784,6464,0,54944,9696,development_final,7,0,2026-08-17T05:44:32.430525+00:00,315e82f356e66d881f55bdfa25ba402af28ad690136d950fa53d37df62bd8d06,,grid,21148,90,1616,1.0,120,f06f6808d09b,120,"{'always_on': 96, 'initial_reference': 24}",,0.8365372915046336,7,18.0,0.3333333333333333,1,9.0,9,21.978247499896135
30,frozen_local_rule,31,12,,utility_restoration,367,11,10,8,44,11,,2026-08-17T05:44:36.916912+00:00,small,16.0,True,medium,,64,10,305,6494,,22,22,1.0,0.06320445104496891,25,62,uint8_simplex,8811005,pooled_current_private_evidence_pre_exchange,2347,dynamic_delta,23,0.9583333333333334,273,high,32741,431,10,30,88,private_fragmented,3,3.4638958368304884e-14,18.0,27.0,1.0909090909090908,11.35,0.001316538871436689,5.513451938279096,medium,8,-0.02886414481166974,0.07866043212491247,21147,90,8,3,0,30,0.1782246540125898,0.12605366838779536,0.14413866612631193,11,52,4,3,54,0.07093244158494069,0.12818466386973687,True,45,3876,,0,v8-development_final-utility_restoration-small-medium-high-medium-grid-private_fragmented-8811005-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule,generalized_information,74.41827593157124,9,0,8184,1364,0,11594,2046,development_final,50,0,2026-08-17T05:44:36.080747+00:00,315e82f356e66d881f55bdfa25ba402af28ad690136d950fa53d37df62bd8d06,,grid,21147,90,341,0.2,24,347f2bd91f38,120,"{'hysteresis_wait': 96, 'initial_reference': 24}",,0.7927872915046336,7,18.0,0.3333333333333333,1,9.0,9,21.978247499896135
30,frozen_local_rule,31,12,,utility_restoration,367,11,10,8,44,11,,2026-08-17T05:44:35.794718+00:00,small,16.0,True,medium,,64,10,305,6494,,22,22,1.0,0.06320445104496891,25,62,uint8_simplex,8811005,pooled_current_private_evidence_pre_exchange,2347,dynamic_delta,23,0.9583333333333334,273,high,32741,431,10,30,88,private_fragmented,3,3.4638958368304884e-14,18.0,27.0,1.0909090909090908,11.35,0.001316538871436689,5.513451938279096,medium,8,-0.02886414481166974,0.07866043212491247,21147,90,8,3,0,30,0.1782246540125898,0.12605366838779536,0.14413866612631193,11,52,4,3,54,0.07093244158494069,0.12818466386973687,True,45,3876,,0,v8-development_final-utility_restoration-small-medium-high-medium-grid-private_fragmented-8811005-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule,generalized_information,74.41827593157124,9,0,8184,1364,0,11594,2046,development_final,50,0,2026-08-17T05:44:35.013721+00:00,315e82f356e66d881f55bdfa25ba402af28ad690136d950fa53d37df62bd8d06,,grid,21147,90,341,0.2,24,e25eb5b9df1b,120,"{'hysteresis_wait': 96, 'initial_reference': 24}",,0.7927872915046336,7,18.0,0.3333333333333333,1,9.0,9,21.978247499896135
31,frozen_local_rule,32,12,,utility_restoration,1286,11,10,9,169,11,,2026-08-17T05:44:38.210822+00:00,small,16.0,True,medium,,65,10,1103,23766,,22,22,1.0,0.060756344836140105,26,183,uint8_simplex,8811005,pooled_current_private_evidence_pre_exchange,4065,dynamic_delta,23,0.9583333333333334,986,high,62540,1307,10,30,88,private_fragmented,3,3.4638958368304884e-14,6.0,24.0,0.5454545454545454,7.925,0.0011736318909957646,5.513451938279096,medium,9,-0.02924660145019617,0.073436045969885,21162,90,8,3,0,31,0.1782246540125898,0.1111200469952386,0.12740706815771394,11,52,4,3,54,0.06709619540301254,0.12818466386973687,True,46,13736,,0,v8-development_final-utility_restoration-small-medium-high-medium-grid-private_fragmented-8811005-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule,kpi_change,72.55511082771045,9,0,29208,4868,0,41378,7302,development_final,21,0,2026-08-17T05:44:37.206211+00:00,315e82f356e66d881f55bdfa25ba402af28ad690136d950fa53d37df62bd8d06,,grid,21162,90,1217,0.7333333333333333,88,314c8c128df2,120,"{'initial_reference': 24, 'kpi_change': 96}",,0.8365372915046336,7,18.0,0.3333333333333333,1,9.0,9,21.978247499896135
31,frozen_local_rule,32,12,,utility_restoration,1345,11,10,9,172,11,,2026-08-17T05:44:39.815476+00:00,small,16.0,True,medium,,64,10,1151,24888,,22,22,1.0,0.0615465376485944,25,194,uint8_simplex,8811005,pooled_current_private_evidence_pre_exchange,4169,dynamic_delta,23,0.9583333333333334,1028,high,64035,1357,10,30,87,private_fragmented,3,3.4638958368304884e-14,6.0,24.0,0.5454545454545454,7.725,0.0011696809607146753,5.513451938279096,medium,9,-0.02924660145019617,0.07387709042522811,20923,89,8,3,0,31,0.1782246540125898,0.1111200469952386,0.12740706815771394,11,51,4,3,55,0.06771181403691126,0.12818466386973687,True,46,14246,,0,v8-development_final-utility_restoration-small-medium-high-medium-grid-private_fragmented-8811005-kpi_change-99bcd7363413-uint8_simplex-frozen_local_rule,kpi_change,72.55511082771045,9,0,30432,5072,0,43112,7608,development_final,20,0,2026-08-17T05:44:38.763411+00:00,315e82f356e66d881f55bdfa25ba402af28ad690136d950fa53d37df62bd8d06,,grid,20923,89,1268,0.7666666666666667,92,99bcd7363413,120,"{'initial_reference': 24, 'kpi_change': 96}",,0.8365372915046336,7,18.0,0.3333333333333333,1,9.0,9,21.978247499896135
31,frozen_local_rule,32,12,,utility_restoration,0,11,10,9,0,11,,2026-08-17T05:44:34.843731+00:00,small,16.0,True,medium,,64,10,0,0,,22,22,1.0,0.10650384319685614,24,0,uint8_simplex,8811005,pooled_current_private_evidence_pre_exchange,1673,dynamic_delta,23,0.9583333333333334,0,high,20929,89,10,30,86,private_fragmented,3,3.4638958368304884e-14,0.0,0.0,0.0,0.0,0.0,5.513451938279096,medium,9,-0.03442206007203172,0.07781641946586065,20929,89,8,4,0,31,0.15196334946442505,0.11578690837063878,0.12643438945692417,10,50,4,4,56,0.0921601313313584,0.15364027855610765,True,46,0,,0,v8-development_final-utility_restoration-small-medium-high-medium-grid-private_fragmented-8811005-none-806ed450405e-uint8_simplex-frozen_local_rule,none,74.41827593157124,9,0,0,0,0,0,0,development_final,0,0,2026-08-17T05:44:34.230807+00:00,315e82f356e66d881f55bdfa25ba402af28ad690136d950fa53d37df62bd8d06,,grid,20929,89,0,0.0,0,806ed450405e,120,{'disabled': 120},,0.7927872915046336,7,18.0,0.3333333333333333,1,9.0,9,21.978247499896135
9,frozen_local_rule,9,12,,utility_restoration,1624,2,3,4,188,2,,2026-08-17T05:44:47.173909+00:00,small,16.0,True,medium,,19,10,1327,29954,,13,13,1.0,0.05761089383390317,4,297,uint8_simplex,8811007,pooled_current_private_evidence_pre_exchange,4317,dynamic_delta,6,0.25,1162,low,54425,1480,3,30,18,private_fragmented,3,8.881784197001252e-16,18.0,24.0,2.3076923076923075,8.375,0.0012321320060262287,-0.6540204668407172,high,4,-0.4512222339452262,0.05857588618121571,4785,20,8,0,0,9,0.19785705822681207,0.1336415690475634,0.16379338873979465,3,16,3,0,101,0.05809339000755944,0.14468874839972848,True,12,15164,,0,v8-development_final-utility_restoration-small-medium-low-high-grid-private_fragmented-8811007-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule,always_on,136.27918554665274,3,0,35040,5840,0,49640,8760,development_final,24,0,2026-08-17T05:44:46.124165+00:00,d06e9b68bf917890f89780413ffd61ab3b3aee43c250f0aec42d8226347f6aaf,,grid,4785,20,1460,1.0,120,f06f6808d09b,120,"{'always_on': 96, 'initial_reference': 24}",,0.8309370198332247,1,5.0,0.0,0,25.0,2,109.33961528553387
10,frozen_local_rule,11,12,,utility_restoration,391,2,4,3,47,2,,2026-08-17T05:44:48.609987+00:00,small,16.0,True,medium,,19,10,312,6868,,11,13,0.8461538461538461,0.055191625746697545,4,79,uint8_simplex,8811007,pooled_current_private_evidence_pre_exchange,2071,dynamic_delta,4,0.16666666666666666,262,low,16105,353,4,30,18,private_fragmented,3,2.5757174171303632e-14,24.0,27.0,3.6923076923076925,11.425,0.0014498221272353014,-1.143138283525575,high,3,-0.5593255302954885,0.06277181760036392,4783,20,8,0,0,10,0.2120181058865657,0.1444144036950777,0.1813620843437875,1,16,3,0,103,0.058981721673530725,0.14433027617540237,True,12,3740,,0,v8-development_final-utility_restoration-small-medium-low-high-grid-private_fragmented-8811007-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule,generalized_information,163.94539253644794,3,0,7992,1332,0,11322,1998,development_final,50,0,2026-08-17T05:44:47.817618+00:00,d06e9b68bf917890f89780413ffd61ab3b3aee43c250f0aec42d8226347f6aaf,,grid,4783,20,333,0.20833333333333334,25,347f2bd91f38,120,"{'below_threshold': 1, 'generalized_information_on': 1, 'hysteresis_wait': 94, 'initial_reference': 24}",,0.8309370198332247,1,10.0,0.3333333333333333,1,25.0,3,126.98215131851187
10,frozen_local_rule,11,12,,utility_restoration,391,2,4,3,47,2,,2026-08-17T05:44:48.179218+00:00,small,16.0,True,medium,,19,10,312,6868,,11,13,0.8461538461538461,0.055191625746697545,4,79,uint8_simplex,8811007,pooled_current_private_evidence_pre_exchange,2071,dynamic_delta,4,0.16666666666666666,262,low,16105,353,4,30,18,private_fragmented,3,2.5757174171303632e-14,24.0,27.0,3.6923076923076925,11.425,0.0014498221272353014,-1.143138283525575,high,3,-0.5593255302954885,0.06277181760036392,4783,20,8,0,0,10,0.2120181058865657,0.1444144036950777,0.1813620843437875,1,16,3,0,103,0.058981721673530725,0.14433027617540237,True,12,3740,,0,v8-development_final-utility_restoration-small-medium-low-high-grid-private_fragmented-8811007-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule,generalized_information,163.94539253644794,3,0,7992,1332,0,11322,1998,development_final,50,0,2026-08-17T05:44:47.400878+00:00,d06e9b68bf917890f89780413ffd61ab3b3aee43c250f0aec42d8226347f6aaf,,grid,4783,20,333,0.20833333333333334,25,e25eb5b9df1b,120,"{'below_threshold': 1, 'generalized_information_on': 1, 'hysteresis_wait': 94, 'initial_reference': 24}",,0.8309370198332247,1,10.0,0.3333333333333333,1,25.0,3,126.98215131851187
10,frozen_local_rule,11,12,,utility_restoration,936,2,4,3,112,2,,2026-08-17T05:44:49.355185+00:00,small,16.0,True,medium,,19,10,759,16898,,13,13,1.0,0.05572652817098393,4,177,uint8_simplex,8811007,pooled_current_private_evidence_pre_exchange,3063,dynamic_delta,4,0.16666666666666666,663,low,33073,852,4,30,18,private_fragmented,3,2.5757174171303632e-14,18.0,27.0,2.3076923076923075,10.725,0.001281000307710473,-1.143138283525575,high,3,-0.5593255302954885,0.05912782718607485,4785,20,8,0,0,10,0.19785705822681207,0.12806707169946766,0.16379338873979465,1,16,3,0,103,0.05742717767852939,0.14468874839972848,True,12,8908,,0,v8-development_final-utility_restoration-small-medium-low-high-grid-private_fragmented-8811007-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule,kpi_change,163.94539253644794,3,0,19968,3328,0,28288,4992,development_final,45,0,2026-08-17T05:44:48.434194+00:00,d06e9b68bf917890f89780413ffd61ab3b3aee43c250f0aec42d8226347f6aaf,,grid,4785,20,832,0.5583333333333333,67,314c8c128df2,120,"{'initial_reference': 24, 'kpi_change': 96}",,0.8309370198332247,1,10.0,0.3333333333333333,1,25.0,3,126.98215131851187
10,frozen_local_rule,11,12,,utility_restoration,1010,2,4,3,122,2,,2026-08-17T05:44:49.838724+00:00,small,16.0,True,medium,,19,10,822,18258,,13,13,1.0,0.055134918485490805,4,188,uint8_simplex,8811007,pooled_current_private_evidence_pre_exchange,3200,dynamic_delta,4,0.16666666666666666,718,low,35419,921,4,30,18,private_fragmented,3,2.5757174171303632e-14,18.0,27.0,2.3076923076923075,10.625,0.001278110332535179,-1.143138283525575,high,3,-0.5593255302954885,0.058859198092499655,4785,20,8,0,0,10,0.19785705822681207,0.12806707169946766,0.16379338873979465,1,16,3,0,103,0.056997058288995234,0.14468874839972848,True,12,9690,,0,v8-development_final-utility_restoration-small-medium-low-high-grid-private_fragmented-8811007-kpi_change-99bcd7363413-uint8_simplex-frozen_local_rule,kpi_change,163.94539253644794,3,0,21624,3604,0,30634,5406,development_final,44,0,2026-08-17T05:44:48.882976+00:00,d06e9b68bf917890f89780413ffd61ab3b3aee43c250f0aec42d8226347f6aaf,,grid,4785,20,901,0.6083333333333333,73,99bcd7363413,120,"{'initial_reference': 24, 'kpi_change': 96}",,0.8309370198332247,1,10.0,0.3333333333333333,1,25.0,3,126.98215131851187
9,frozen_local_rule,9,12,,utility_restoration,0,2,3,3,0,2,,2026-08-17T05:44:47.266222+00:00,small,16.0,True,medium,,19,10,0,0,,13,13,1.0,0.05494371033134911,4,0,uint8_simplex,8811007,pooled_current_private_evidence_pre_exchange,1365,dynamic_delta,4,0.16666666666666666,0,low,4783,20,3,30,18,private_fragmented,3,8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,-0.6540204668407172,high,3,-0.4512222339452262,0.04314633940774195,4783,20,8,0,0,9,0.17691475062403295,0.06777952136563159,0.11686225475186629,2,16,3,0,102,0.04904502486954553,0.142959960029775,True,11,0,,0,v8-development_final-utility_restoration-small-medium-low-high-grid-private_fragmented-8811007-none-806ed450405e-uint8_simplex-frozen_local_rule,none,136.27918554665274,3,0,0,0,0,0,0,development_final,0,0,2026-08-17T05:44:46.695878+00:00,d06e9b68bf917890f89780413ffd61ab3b3aee43c250f0aec42d8226347f6aaf,,grid,4783,20,0,0.0,0,806ed450405e,120,{'disabled': 120},,0.8309370198332247,1,10.0,0.3333333333333333,1,25.0,2,109.33961528553387
23,frozen_local_rule,24,12,,utility_restoration,620,5,8,10,89,5,,2026-08-17T05:44:13.364281+00:00,small,16.0,True,medium,,24,10,517,17578,,15,15,1.0,0.05867322647757535,2,103,uint8_simplex,8811002,pooled_current_private_evidence_pre_exchange,2600,dynamic_delta,20,0.8333333333333334,370,medium,27965,608,8,30,30,private_fragmented,3,1.7763568394002505e-14,0.0,24.0,0.0,5.175,0.00218329732199162,0.20926457708835844,medium,10,-0.602232911550626,0.0637321833936603,8517,36,8,3,0,23,0.16613098999448964,0.10754576448508608,0.12002367847688178,4,16,4,3,97,0.06120270493561782,0.13615771784654265,True,31,0,,0,v8-development_final-utility_restoration-small-medium-medium-medium-scale_free-private_fragmented-8811002-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule,always_on,219.9428168145507,6,0,13728,2288,0,19448,3432,development_final,10,0,2026-08-17T05:44:12.546843+00:00,446ab310bf950adfff8f26fd166c66e148ce928e9fc0ffe7ab86b3213e4e843e,,scale_free,8517,36,572,1.0,120,f06f6808d09b,120,"{'always_on': 96, 'initial_reference': 24}",,0.9080798471811347,4,10.0,0.0,1,25.0,7,104.19772818797877
23,frozen_local_rule,24,12,,utility_restoration,139,3,10,10,21,3,,2026-08-17T05:44:16.117725+00:00,small,16.0,True,medium,,25,10,122,4148,,15,15,1.0,0.06120011815295508,2,17,uint8_simplex,8811002,pooled_current_private_evidence_pre_exchange,1731,dynamic_delta,20,0.8333333333333334,90,medium,13588,173,10,30,32,private_fragmented,3,1.7763568394002505e-14,0.0,27.0,0.0,8.3,0.00206906036130888,-1.4397159867938305,medium,10,-0.6709404350457171,0.06648781923386544,8998,38,8,3,0,23,0.187055441068285,0.10932934265614778,0.13406816306249186,2,18,4,3,97,0.06384396869341026,0.1288802957410955,True,29,0,,0,v8-development_final-utility_restoration-small-medium-medium-medium-scale_free-private_fragmented-8811002-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule,generalized_information,219.9428168145507,5,0,3240,540,0,4590,810,development_final,34,0,2026-08-17T05:44:15.410984+00:00,446ab310bf950adfff8f26fd166c66e148ce928e9fc0ffe7ab86b3213e4e843e,,scale_free,8998,38,135,0.20833333333333334,25,347f2bd91f38,120,"{'hysteresis_wait': 95, 'initial_reference': 24, 'partition_recovery': 1}",,0.9080798471811347,4,5.0,0.0,0,25.0,10,104.19772818797877
