accepted_physical_actions_v8,action_policy_id,actionable_opportunities,agent_count,allocation_inequality_gini,application,attempted_sketch_messages,autonomous_beneficial_actions,autonomous_harmful_actions,autonomous_neutral_actions,belief_updates_from_delivered_sketches,beneficial_actions,commitment_failures,completed_at,complexity,consensus_recovery_steps,conservation_feasible,coupling,critical_shortage_exposure,cross_community_messages,decision_epochs,delivered_sketch_messages,delivered_useful_sketch_bytes,delivery_completion,detected_groups,detection_groups,detection_recall,disagreement_time_integrated_error,dropped_messages,dropped_sketch_messages,encoding,environment_seed,estimator_target,event_count,false_alarm_groups,false_alarm_rate,forwarded_sketch_messages,fragmentation,fully_counted_bytes,fully_counted_messages,harmful_actions,horizon,information_actions,information_condition,maximum_cascade_depth,maximum_conservation_residual,maximum_detection_delay_steps,maximum_message_age,mean_detection_delay_steps,mean_message_age,mean_quantization_l1_error,net_causal_utility,network_disruption,neutral_actions,normalized_autonomous_reward,normalized_time_integrated_estimation_error,operational_bytes,operational_messages,operational_node_count,operator_escalation_requests,operator_executed_actions,physical_actions,pointwise_estimation_mae_max,pointwise_estimation_mae_p90,pointwise_estimation_mae_p95,privacy_boundary_pass,proposed_physical_actions,redundant_sketch_bytes,resource_waste,retries,run_id,scheduler,service_loss,service_reaching_actions,sketch_bytes,sketch_header_bytes,sketch_integrity_bytes,sketch_messages,sketch_on_wire_bytes,sketch_payload_bytes,stage,stale_belief_rows,stale_sketch_bytes,started_at,stochastic_tape_digest,time_to_first_critical_delivery,topology_family,total_bytes,total_messages,transmitted_sketch_messages,trigger_activation_rate,trigger_activations,trigger_configuration_digest,trigger_evaluations,trigger_reasons,weighted_unmet_critical_need,belief_consensus_recovery,cascaded_failures,crew_travel,crew_utilization,repeated_work_orders,restoration_time_mean,unsafe_switching_or_isolation,unserved_critical_load_auc
132,frozen_local_rule,156,28,0.45345314735204967,humanitarian,12436,50,81,0,1506,50,0,2026-08-17T03:37:36.458259+00:00,medium,31.0,True,medium,13783.226530031665,330,15,10653,139920,107.17156271060647,83,84,0.9880952380952381,0.06342544108608411,102,1783,fp16,880203,pooled_current_private_evidence_pre_exchange,30514,78,0.9285714285714286,9844,high,568678,12174,81,60,420,private_fragmented,3,2.1316282072803006e-13,12.0,48.0,0.14285714285714285,11.885714285714286,2.205101700553864e-05,114.6289044804481,medium,0,-14.347322323403361,0.0727065267653303,98518,420,16,80,0,132,0.20347713350538207,0.10523278973468317,0.12275448085683631,True,251,286200,7.0,0,v8-pilots_v2-humanitarian-medium-medium-high-medium-random_geometric-private_fragmented-880203-v7_shannon_change-c35510bd725e-fp16-frozen_local_rule,v7_shannon_change,25337.966628491704,63,0,282096,47016,0,470160,141048,pilots_v2,89,0,2026-08-17T03:37:30.704677+00:00,e8760a6e22b6892f188b8c70246a4da1809b9a8a6046997adb601b932ccefba9,11,random_geometric,98518,420,11754,0.85,357,c35510bd725e,420,"{'initial_reference': 84, 'maximum_silence': 7, 'partition_recovery': 1, 'v7_shannon_change': 328}",1131.8054003367156,,,,,,,,
132,frozen_local_rule,155,28,0.45371457277399874,humanitarian,10527,50,81,0,1246,50,0,2026-08-17T03:37:36.920149+00:00,medium,31.0,True,medium,13806.366030031666,330,15,9046,117960,107.17156271060647,83,84,0.9880952380952381,0.06295073928807043,102,1481,fp16,880203,pooled_current_private_evidence_pre_exchange,26998,78,0.9285714285714286,8380,high,498395,10417,81,60,420,private_fragmented,3,1.7763568394002505e-13,12.0,48.0,0.14285714285714285,13.657142857142857,2.20585670256992e-05,116.6754044804481,medium,0,-14.312349579067057,0.07376551438543058,98515,420,16,80,0,132,0.20347713350538207,0.1066501469912948,0.12376932520794376,True,250,243880,5.5,0,v8-pilots_v2-humanitarian-medium-medium-high-medium-random_geometric-private_fragmented-880203-v7_shannon_change-c5a26765fa92-fp16-frozen_local_rule,v7_shannon_change,25309.358128491705,62,0,239928,39988,0,399880,119964,pilots_v2,128,0,2026-08-17T03:37:31.746884+00:00,e8760a6e22b6892f188b8c70246a4da1809b9a8a6046997adb601b932ccefba9,11,random_geometric,98515,420,9997,0.7166666666666667,301,c5a26765fa92,420,"{'initial_reference': 84, 'maximum_silence': 19, 'partition_recovery': 1, 'v7_shannon_change': 316}",1130.0149003367153,,,,,,,,
50,frozen_local_rule,50,12,0.5417201381968144,humanitarian,1673,27,21,0,293,27,0,2026-08-17T03:35:34.407963+00:00,small,16.0,True,medium,858.3926118678453,47,10,1532,21520,54.85601915974756,24,24,1.0,0.07306019933060268,8,141,fp16,880201,pooled_current_private_evidence_pre_exchange,4917,9,0.375,1371,low,78935,1712,21,30,41,private_fragmented,3,1.2434497875801753e-14,6.0,21.0,1.0,8.7,2.89983608882503e-05,49.1118700563542,medium,0,-3.287990391432599,0.08584462690285534,12575,53,8,6,0,50,0.20900639038361715,0.1666751818770901,0.17366426550526698,True,58,39760,0.5,0,v8-pilots_v2-humanitarian-small-medium-low-medium-small_world-private_fragmented-880201-age_of_information-e1d6ce4d93c3-fp16-frozen_local_rule,age_of_information,1537.282005321486,32,0,39816,6636,0,66360,19908,pilots_v2,30,0,2026-08-17T03:35:33.278418+00:00,607e074e96bb34f2c5cc372d67b9c6664aba2389e5fc6e835b694480bac56204,23,small_world,12575,53,1659,0.4,48,e1d6ce4d93c3,120,"{'age_deadline': 72, 'initial_reference': 24, 'maximum_silence': 24}",142.67877047942136,,,,,,,,
50,frozen_local_rule,50,12,0.5417201381968144,humanitarian,840,27,21,0,147,27,0,2026-08-17T03:35:35.960795+00:00,small,16.0,True,medium,858.3926118678453,47,10,768,10840,54.85601915974756,24,24,1.0,0.07743738959061662,8,72,fp16,880201,pooled_current_private_evidence_pre_exchange,3320,10,0.4166666666666667,682,low,45605,879,21,30,41,private_fragmented,3,1.2434497875801753e-14,12.0,27.0,1.5,12.575,2.6263417968555226e-05,49.1118700563542,medium,0,-3.287990391432599,0.09994161190729176,12565,53,8,6,0,50,0.2124252058811419,0.1741035839214931,0.18113408231836686,True,58,19880,0.5,0,v8-pilots_v2-humanitarian-small-medium-low-medium-small_world-private_fragmented-880201-age_of_information-e27491322545-fp16-frozen_local_rule,age_of_information,1537.282005321486,32,0,19824,3304,0,33040,9912,pilots_v2,55,0,2026-08-17T03:35:34.990573+00:00,607e074e96bb34f2c5cc372d67b9c6664aba2389e5fc6e835b694480bac56204,23,small_world,12565,53,826,0.2,24,e27491322545,120,"{'age_deadline': 96, 'initial_reference': 24}",142.67877047942136,,,,,,,,
51,frozen_local_rule,51,12,0.5417201381968144,humanitarian,3890,28,22,0,647,28,0,2026-08-17T03:35:24.977430+00:00,small,16.0,True,medium,928.3701570345025,47,10,3354,51920,54.85601915974756,24,24,1.0,0.0717292598869927,8,536,fp16,880201,pooled_current_private_evidence_pre_exchange,8959,9,0.375,2966,low,157868,3685,22,30,41,private_fragmented,3,1.4210854715202004e-14,6.0,18.0,0.75,5.375,2.686122271305369e-05,52.75861652410799,medium,0,-3.4364202617887383,0.076874095266009,12588,53,8,6,0,51,0.2124252058811419,0.15589603148642953,0.16984542524864504,True,59,82240,0.5,0,v8-pilots_v2-humanitarian-small-medium-low-medium-small_world-private_fragmented-880201-always_on-f06f6808d09b-fp16-frozen_local_rule,always_on,1609.5250579435317,32,0,87168,14528,0,145280,43584,pilots_v2,5,0,2026-08-17T03:35:23.299439+00:00,607e074e96bb34f2c5cc372d67b9c6664aba2389e5fc6e835b694480bac56204,23,small_world,12588,53,3632,1.0,120,f06f6808d09b,120,"{'always_on': 96, 'initial_reference': 24}",152.61988837635062,,,,,,,,
51,frozen_local_rule,51,12,0.5417201381968144,humanitarian,3890,28,22,0,647,28,0,2026-08-17T03:47:27.758769+00:00,small,16.0,True,medium,928.3701570345025,47,10,3354,65572,54.85601915974756,24,24,1.0,0.07173010999339159,8,536,fp32,880201,pooled_current_private_evidence_pre_exchange,8959,9,0.375,2966,low,201442,3685,22,30,41,private_fragmented,3,1.4210854715202004e-14,6.0,18.0,0.75,5.375,3.428719304684721e-09,52.75861652410799,medium,0,-3.4364202617887383,0.07687415885881498,12578,53,8,6,0,51,0.21241633654440384,0.1559010234292574,0.16983589341985825,True,59,108836,0.5,0,v8-pilots_v2-humanitarian-small-medium-low-medium-small_world-private_fragmented-880201-always_on-f06f6808d09b-fp32-frozen_local_rule,always_on,1609.5250579435317,32,0,87168,14528,0,188864,87168,pilots_v2,5,0,2026-08-17T03:47:26.324481+00:00,607e074e96bb34f2c5cc372d67b9c6664aba2389e5fc6e835b694480bac56204,23,small_world,12578,53,3632,1.0,120,f06f6808d09b,120,"{'always_on': 96, 'initial_reference': 24}",152.61988837635062,,,,,,,,
51,frozen_local_rule,51,12,0.5417201381968144,humanitarian,3890,28,22,0,647,28,0,2026-08-17T03:47:31.230046+00:00,small,16.0,True,medium,928.3701570345025,47,10,3354,42874,54.85601915974756,24,24,1.0,0.07172541423032855,8,536,uint8_simplex,880201,pooled_current_private_evidence_pre_exchange,8959,9,0.375,2966,low,136078,3685,22,30,41,private_fragmented,3,1.4210854715202004e-14,6.0,18.0,0.75,5.375,0.0011103833362037317,52.75861652410799,medium,0,-3.4364202617887383,0.07686389858506397,12590,53,8,6,0,51,0.21212647271276067,0.15546517198137566,0.170157372671594,True,59,71162,0.5,0,v8-pilots_v2-humanitarian-small-medium-low-medium-small_world-private_fragmented-880201-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule,always_on,1609.5250579435317,32,0,87168,14528,0,123488,21792,pilots_v2,5,0,2026-08-17T03:47:29.611423+00:00,607e074e96bb34f2c5cc372d67b9c6664aba2389e5fc6e835b694480bac56204,23,small_world,12590,53,3632,1.0,120,f06f6808d09b,120,"{'always_on': 96, 'initial_reference': 24}",152.61988837635062,,,,,,,,
51,frozen_local_rule,51,12,0.5417201381968144,humanitarian,3149,28,21,0,524,28,0,2026-08-17T03:35:42.453399+00:00,small,16.0,True,medium,928.3701570345025,46,10,2725,41720,54.85601915974756,24,24,1.0,0.07097101877754537,8,424,fp16,880201,pooled_current_private_evidence_pre_exchange,7584,10,0.4166666666666667,2410,low,130220,2999,21,30,40,private_fragmented,3,1.2434497875801753e-14,6.0,21.0,0.75,6.475,2.650409538603666e-05,52.91861652410799,medium,0,-3.4332830068867777,0.07564830102757242,12340,52,8,6,0,51,0.2124252058811419,0.15589603148642953,0.16984542524864504,True,59,67280,0.5,0,v8-pilots_v2-humanitarian-small-medium-low-medium-small_world-private_fragmented-880201-generalized_information-089fa0c17476-fp16-frozen_local_rule,generalized_information,1609.5250579435317,32,0,70728,11788,0,117880,35364,pilots_v2,7,0,2026-08-17T03:35:41.096649+00:00,607e074e96bb34f2c5cc372d67b9c6664aba2389e5fc6e835b694480bac56204,23,small_world,12340,52,2947,0.8,96,089fa0c17476,120,"{'below_threshold': 24, 'generalized_information_on': 72, 'initial_reference': 24}",152.61988837635062,,,,,,,,
51,frozen_local_rule,51,12,0.5417201381968144,humanitarian,2412,28,22,0,395,28,0,2026-08-17T03:35:42.979333+00:00,small,16.0,True,medium,928.3701570345025,48,10,2087,31320,54.85601915974756,24,24,1.0,0.06876033227145067,8,325,fp16,880201,pooled_current_private_evidence_pre_exchange,6218,10,0.4166666666666667,1849,low,103124,2312,22,30,42,private_fragmented,3,1.4210854715202004e-14,6.0,21.0,0.75,7.0,2.5348203444684024e-05,52.75861652410799,medium,0,-3.4364202617887383,0.0744425655551701,12804,54,8,6,0,51,0.2124252058811419,0.150483495827158,0.16984542524864504,True,59,52160,0.5,0,v8-pilots_v2-humanitarian-small-medium-low-medium-small_world-private_fragmented-880201-generalized_information-16bfadb86d55-fp16-frozen_local_rule,generalized_information,1609.5250579435317,32,0,54192,9032,0,90320,27096,pilots_v2,10,0,2026-08-17T03:35:41.802808+00:00,607e074e96bb34f2c5cc372d67b9c6664aba2389e5fc6e835b694480bac56204,23,small_world,12804,54,2258,0.6083333333333333,73,16bfadb86d55,120,"{'below_threshold': 47, 'generalized_information_on': 49, 'initial_reference': 24}",152.61988837635062,,,,,,,,
51,frozen_local_rule,51,12,0.5417201381968144,humanitarian,2490,28,21,0,408,28,0,2026-08-17T03:35:39.663025+00:00,small,16.0,True,medium,928.3701570345025,47,10,2149,32640,54.85601915974756,24,24,1.0,0.07187556753581707,8,341,fp16,880201,pooled_current_private_evidence_pre_exchange,6353,10,0.4166666666666667,1910,low,105940,2387,21,30,41,private_fragmented,3,1.2434497875801753e-14,6.0,21.0,0.75,6.9,2.5294300041244192e-05,52.91861652410799,medium,0,-3.4332830068867777,0.07536177028538454,12580,53,8,6,0,51,0.2124252058811419,0.150483495827158,0.16984542524864504,True,59,53320,0.5,0,v8-pilots_v2-humanitarian-small-medium-low-medium-small_world-private_fragmented-880201-js_drift-565d3b5e7ead-fp16-frozen_local_rule,js_drift,1609.5250579435317,32,0,56016,9336,0,93360,28008,pilots_v2,10,0,2026-08-17T03:35:38.438226+00:00,607e074e96bb34f2c5cc372d67b9c6664aba2389e5fc6e835b694480bac56204,23,small_world,12580,53,2334,0.6333333333333333,76,565d3b5e7ead,120,"{'initial_reference': 24, 'js_drift': 96}",152.61988837635062,,,,,,,,
51,frozen_local_rule,51,12,0.5417201381968144,humanitarian,3198,28,21,0,523,28,0,2026-08-17T03:35:38.150670+00:00,small,16.0,True,medium,928.3701570345025,47,10,2731,42240,54.85601915974756,24,24,1.0,0.07196896483487368,8,467,fp16,880201,pooled_current_private_evidence_pre_exchange,7643,10,0.4166666666666667,2421,low,131298,3021,21,30,41,private_fragmented,3,1.2434497875801753e-14,6.0,18.0,0.75,6.1,2.6361553827147287e-05,52.91861652410799,medium,0,-3.4332830068867777,0.07663006876861884,12578,53,8,6,0,51,0.2124252058811419,0.15589603148642953,0.16984542524864504,True,59,67000,0.5,0,v8-pilots_v2-humanitarian-small-medium-low-medium-small_world-private_fragmented-880201-js_drift-ffac7588a645-fp16-frozen_local_rule,js_drift,1609.5250579435317,32,0,71232,11872,0,118720,35616,pilots_v2,6,0,2026-08-17T03:35:36.753654+00:00,607e074e96bb34f2c5cc372d67b9c6664aba2389e5fc6e835b694480bac56204,23,small_world,12578,53,2968,0.8166666666666667,98,ffac7588a645,120,"{'initial_reference': 24, 'js_drift': 96}",152.61988837635062,,,,,,,,
51,frozen_local_rule,51,12,0.5417201381968144,humanitarian,2164,27,22,0,341,27,0,2026-08-17T03:35:30.254870+00:00,small,16.0,True,medium,858.3926118678453,45,10,1897,27880,54.85601915974756,24,24,1.0,0.07780308772119571,8,267,fp16,880201,pooled_current_private_evidence_pre_exchange,5767,10,0.4166666666666667,1681,low,94058,2100,22,30,39,private_fragmented,3,1.2434497875801753e-14,12.0,24.0,1.5,8.9,2.486235697508703e-05,48.951870056354196,medium,0,-3.3103872032194044,0.08923526262560953,12098,51,8,6,0,51,0.2124252058811419,0.1640981246426074,0.1782458257885443,True,59,48000,0.5,0,v8-pilots_v2-humanitarian-small-medium-low-medium-small_world-private_fragmented-880201-kpi_change-314c8c128df2-fp16-frozen_local_rule,kpi_change,1537.282005321486,32,0,49176,8196,0,81960,24588,pilots_v2,22,0,2026-08-17T03:35:29.073720+00:00,607e074e96bb34f2c5cc372d67b9c6664aba2389e5fc6e835b694480bac56204,23,small_world,12098,51,2049,0.5416666666666666,65,314c8c128df2,120,"{'initial_reference': 24, 'kpi_change': 96}",142.67877047942136,,,,,,,,
50,frozen_local_rule,50,12,0.5417201381968144,humanitarian,2791,28,21,0,462,28,0,2026-08-17T03:35:29.488312+00:00,small,16.0,True,medium,928.3701570345025,46,10,2428,36920,53.35601915974756,24,24,1.0,0.07826269046461093,8,363,fp16,880201,pooled_current_private_evidence_pre_exchange,6928,10,0.4166666666666667,2162,low,117908,2691,21,30,40,private_fragmented,3,1.4210854715202004e-14,12.0,24.0,1.5,7.9,2.7828995194646698e-05,52.87861652410799,medium,0,-3.4133306082498724,0.08599266124705228,12348,52,8,6,0,50,0.2124252058811419,0.16236534538333455,0.17710031360145959,True,58,60200,0.5,0,v8-pilots_v2-humanitarian-small-medium-low-medium-small_world-private_fragmented-880201-kpi_change-d83b95b9a33f-fp16-frozen_local_rule,kpi_change,1609.5250579435317,31,0,63336,10556,0,105560,31668,pilots_v2,17,0,2026-08-17T03:35:28.229644+00:00,607e074e96bb34f2c5cc372d67b9c6664aba2389e5fc6e835b694480bac56204,23,small_world,12348,52,2639,0.7083333333333334,85,d83b95b9a33f,120,"{'initial_reference': 24, 'kpi_change': 96}",152.61988837635062,,,,,,,,
51,frozen_local_rule,51,12,0.5417201381968144,humanitarian,3890,28,22,0,647,28,0,2026-08-17T03:35:33.007062+00:00,small,16.0,True,medium,928.3701570345025,47,10,3354,51920,54.85601915974756,24,24,1.0,0.0717292598869927,8,536,fp16,880201,pooled_current_private_evidence_pre_exchange,8959,9,0.375,2966,low,157868,3685,22,30,41,private_fragmented,3,1.4210854715202004e-14,6.0,18.0,0.75,5.375,2.686122271305369e-05,52.75861652410799,medium,0,-3.4364202617887383,0.076874095266009,12588,53,8,6,0,51,0.2124252058811419,0.15589603148642953,0.16984542524864504,True,59,82240,0.5,0,v8-pilots_v2-humanitarian-small-medium-low-medium-small_world-private_fragmented-880201-l1_belief_drift-a4111e560261-fp16-frozen_local_rule,l1_belief_drift,1609.5250579435317,32,0,87168,14528,0,145280,43584,pilots_v2,5,0,2026-08-17T03:35:31.504891+00:00,607e074e96bb34f2c5cc372d67b9c6664aba2389e5fc6e835b694480bac56204,23,small_world,12588,53,3632,1.0,120,a4111e560261,120,"{'initial_reference': 24, 'l1_belief_drift': 96}",152.61988837635062,,,,,,,,
51,frozen_local_rule,51,12,0.5417201381968144,humanitarian,3759,28,22,0,627,28,0,2026-08-17T03:35:34.211208+00:00,small,16.0,True,medium,928.3701570345025,47,10,3243,50320,54.85601915974756,24,24,1.0,0.07140459188466175,8,516,fp16,880201,pooled_current_private_evidence_pre_exchange,8717,10,0.4166666666666667,2869,low,153143,3567,22,30,41,private_fragmented,3,1.4210854715202004e-14,6.0,18.0,0.75,5.575,2.708183725523708e-05,52.75861652410799,medium,0,-3.4364202617887383,0.07708881627981314,12583,53,8,6,0,51,0.2124252058811419,0.15589603148642953,0.16984542524864504,True,59,79400,0.5,0,v8-pilots_v2-humanitarian-small-medium-low-medium-small_world-private_fragmented-880201-l1_belief_drift-c1987b7c3312-fp16-frozen_local_rule,l1_belief_drift,1609.5250579435317,32,0,84336,14056,0,140560,42168,pilots_v2,5,0,2026-08-17T03:35:32.700126+00:00,607e074e96bb34f2c5cc372d67b9c6664aba2389e5fc6e835b694480bac56204,23,small_world,12583,53,3514,0.9666666666666667,116,c1987b7c3312,120,"{'initial_reference': 24, 'l1_belief_drift': 96}",152.61988837635062,,,,,,,,
48,frozen_local_rule,48,12,0.5376814222757968,humanitarian,1801,26,20,0,300,26,0,2026-08-17T03:35:27.963168+00:00,small,16.0,True,medium,863.033222112089,48,10,1572,23760,52.35601915974756,24,24,1.0,0.07992120193329809,8,229,fp16,880201,pooled_current_private_evidence_pre_exchange,5085,9,0.375,1389,low,80564,1748,20,30,42,private_fragmented,3,1.2434497875801753e-14,12.0,27.0,1.5,10.55,2.6547881507085783e-05,46.92892439976038,medium,0,-3.358669158993248,0.08837680601451316,12804,54,8,6,0,48,0.2124252058811419,0.16989850022909347,0.18113408231836686,True,56,39120,1.0,0,v8-pilots_v2-humanitarian-small-medium-low-medium-small_world-private_fragmented-880201-matched_random-38fb0a18a6da-fp16-frozen_local_rule,matched_random,1561.087830235772,31,0,40656,6776,0,67760,20328,pilots_v2,38,0,2026-08-17T03:35:26.867133+00:00,607e074e96bb34f2c5cc372d67b9c6664aba2389e5fc6e835b694480bac56204,23,small_world,12804,54,1694,0.45,54,38fb0a18a6da,120,"{'initial_reference': 24, 'matched_random_selected': 30, 'matched_random_wait': 66}",146.1970016721335,,,,,,,,
50,frozen_local_rule,50,12,0.5417201381968144,humanitarian,1342,27,21,0,228,27,0,2026-08-17T03:35:27.258216+00:00,small,16.0,True,medium,858.3926118678453,48,10,1186,17760,54.85601915974756,24,24,1.0,0.0804070201713606,8,156,fp16,880201,pooled_current_private_evidence_pre_exchange,4244,9,0.375,1049,low,63924,1332,21,30,42,private_fragmented,3,1.2434497875801753e-14,12.0,27.0,1.5,11.525,2.7244138835888212e-05,49.1118700563542,medium,0,-3.287990391432599,0.09345936335716062,12804,54,8,6,0,50,0.2124252058811419,0.17114893397939904,0.18113408231836686,True,58,29680,0.5,0,v8-pilots_v2-humanitarian-small-medium-low-medium-small_world-private_fragmented-880201-matched_random-51434b2214b6-fp16-frozen_local_rule,matched_random,1537.282005321486,32,0,30672,5112,0,51120,15336,pilots_v2,47,0,2026-08-17T03:35:26.198622+00:00,607e074e96bb34f2c5cc372d67b9c6664aba2389e5fc6e835b694480bac56204,23,small_world,12804,54,1278,0.3333333333333333,40,51434b2214b6,120,"{'initial_reference': 24, 'matched_random_selected': 16, 'matched_random_wait': 80}",142.67877047942136,,,,,,,,
49,frozen_local_rule,49,12,0.5417201381968144,humanitarian,2183,27,21,0,358,27,0,2026-08-17T03:35:28.552204+00:00,small,16.0,True,medium,863.033222112089,49,10,1903,28760,54.85601915974756,24,24,1.0,0.08242669199346257,8,280,fp16,880201,pooled_current_private_evidence_pre_exchange,5805,9,0.375,1680,low,94910,2101,21,30,43,private_fragmented,3,1.4210854715202004e-14,12.0,27.0,1.5,9.25,2.7251530602638067e-05,49.411924399760395,medium,0,-3.2914604205716653,0.0890512329164108,13070,55,8,6,0,49,0.2124252058811419,0.16423802505299095,0.1801345157385822,True,57,47360,0.5,0,v8-pilots_v2-humanitarian-small-medium-low-medium-small_world-private_fragmented-880201-matched_random-681a73b1e0f1-fp16-frozen_local_rule,matched_random,1547.9521347509778,32,0,49104,8184,0,81840,24552,pilots_v2,26,0,2026-08-17T03:35:27.354204+00:00,607e074e96bb34f2c5cc372d67b9c6664aba2389e5fc6e835b694480bac56204,23,small_world,13070,55,2046,0.5416666666666666,65,681a73b1e0f1,120,"{'initial_reference': 24, 'matched_random_selected': 41, 'matched_random_wait': 55}",143.66659827108,,,,,,,,
45,frozen_local_rule,45,12,0.5417201381968144,humanitarian,0,27,16,0,0,27,0,2026-08-17T03:35:24.112847+00:00,small,16.0,True,medium,887.8232105875073,46,10,0,0,54.85601915974756,24,24,1.0,0.061748447195764715,8,0,fp16,880201,pooled_current_private_evidence_pre_exchange,1698,8,0.3333333333333333,0,low,12325,52,16,30,40,private_fragmented,3,1.2434497875801753e-14,0.0,0.0,0.0,0.0,0.0,51.750985105970074,medium,0,-3.3059267355446766,0.04809457778248916,12325,52,8,6,0,45,0.16979825244237445,0.08182508911924434,0.10362995014789733,True,53,0,0.5,0,v8-pilots_v2-humanitarian-small-medium-low-medium-small_world-private_fragmented-880201-none-806ed450405e-fp16-frozen_local_rule,none,1604.1415056438443,32,0,0,0,0,0,0,pilots_v2,0,0,2026-08-17T03:35:23.305213+00:00,607e074e96bb34f2c5cc372d67b9c6664aba2389e5fc6e835b694480bac56204,23,small_world,12325,52,0,0.0,0,806ed450405e,120,{'disabled': 120},148.6057372293733,,,,,,,,
50,frozen_local_rule,50,12,0.5417201381968144,humanitarian,840,27,21,0,147,27,0,2026-08-17T03:35:26.570934+00:00,small,16.0,True,medium,858.3926118678453,47,10,768,10840,54.85601915974756,24,24,1.0,0.07668913297207576,8,72,fp16,880201,pooled_current_private_evidence_pre_exchange,3320,10,0.4166666666666667,682,low,45605,879,21,30,41,private_fragmented,3,1.2434497875801753e-14,12.0,27.0,1.5,12.575,2.6263417968555226e-05,49.1118700563542,medium,0,-3.287990391432599,0.10387057544798013,12565,53,8,6,0,50,0.21379182951584833,0.17716237084793054,0.18585535395229663,True,58,19880,0.5,0,v8-pilots_v2-humanitarian-small-medium-low-medium-small_world-private_fragmented-880201-periodic-4caef583da51-fp16-frozen_local_rule,periodic,1537.282005321486,32,0,19824,3304,0,33040,9912,pilots_v2,55,0,2026-08-17T03:35:25.615540+00:00,607e074e96bb34f2c5cc372d67b9c6664aba2389e5fc6e835b694480bac56204,23,small_world,12565,53,826,0.2,24,4caef583da51,120,"{'initial_reference': 24, 'periodic_wait': 96}",142.67877047942136,,,,,,,,
